"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
250390,55262,883,484,673,292,239997,68792,661,359,607,367,50,136
1101594,573059,6920,3852,4684,1450,794842,577413,5289,2785,3475,1260,78,136
999800,652421,5035,2118,3431,661,800498,662097,3292,1417,2676,677,75,136
1113553,191722,4159,2534,2935,912,1002684,228310,3554,2016,2289,1165,69,136
186166,131288,448,274,413,483,165848,148353,270,206,353,190,49,136
692841,193968,2004,1091,1469,507,624998,237381,1831,931,1253,382,63,136
724738,122933,2331,1197,1753,452,674219,153249,1979,872,1443,481,63,136
553409,168547,1979,879,1005,673,535880,212541,1734,774,592,456,59,136
1133358,196673,3346,1780,2341,757,1052185,233430,2773,1481,1707,657,67,136
641373,85272,1468,668,882,175,596972,100842,1100,548,878,362,61,136
493312,96610,1096,512,937,108,422005,110797,823,404,682,257,61,136
402330,266310,1665,871,948,296,251187,223071,986,420,737,304,77,136
345031,170353,2983,1371,2252,158,214872,154780,1830,755,1190,221,71,136
595673,296748,1798,806,1578,302,504044,332775,1242,630,1164,603,65,136
315405,90284,1246,535,1007,66,271397,107954,1085,407,961,302,55,136
334588,61575,142,93,44,417,297849,64939,115,80,90,517,56,136
472475,709968,4438,1926,2782,314,438703,893464,3971,1500,2428,267,59,136
5015329,4536655,43378,21773,28922,3504,1982046,2549057,18839,8714,13679,2465,165,136
888985,280144,3005,1546,1891,429,828330,329955,2592,1167,1393,1200,65,136
1235593,175724,2323,1456,1844,665,1101785,199417,1585,1068,1611,503,70,136
128395,14246,527,235,400,275,119173,18221,466,167,422,80,41,136
450513,146162,1657,747,923,566,403529,176375,1148,579,794,668,59,136
416287,450402,64,0,164,355,346253,555272,85,42,109,134,60,136
299476,308097,1876,905,1179,282,179636,250787,1204,514,978,470,74,137
560395,10549,107,83,0,378,107284,5550,123,103,47,161,190,137
401065,197634,739,588,650,414,325914,238073,656,382,816,302,60,137
304597,37979,1032,604,1223,124,228451,41980,913,488,811,179,59,137
296372,178835,1000,626,958,652,219996,201360,749,448,708,347,60,137
451774,149854,1283,727,846,390,428369,195020,1080,559,739,397,57,137
163672,9260,64,0,5,183,140339,10561,49,26,3,92,47,137
2253990,785560,16458,6987,9582,631,1440872,699824,9519,4178,6394,1422,106,137
86828,13785,222,213,349,307,80048,16755,215,204,286,149,35,137
