"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
285235,17518,0,32,80,341,287506,22898,3,66,112,143,49,177
299359,159779,1634,1385,2568,128,289437,209144,1357,1099,2568,233,52,183
522757,135104,129,157,330,84,506522,142978,139,104,174,118,57,183
1370922,480164,1840,1507,6347,367,757770,408127,990,678,3157,1030,116,185
163511,98390,318,298,1085,195,123365,110640,244,216,680,245,51,188
302104,363350,642,368,1013,419,287348,472796,593,333,851,289,52,189
999508,5591431,70278,41254,81409,0,600086,5462940,49722,29175,57943,7110,79,192
266824,188445,0,54,28,178,123462,143331,25,81,85,32,77,193
580740,417307,0,0,287,354,258174,234334,41,78,284,150,127,197
248070,153855,87,55,12,347,166814,112685,71,81,80,213,75,198
207545,20548,1,60,0,213,99841,12857,38,33,11,0,72,201
165587,39261,31,150,70,251,157438,52028,68,186,127,142,44,202
118018,132097,191,168,517,540,111327,176501,237,103,334,242,39,203
430042,61483,2345,1469,2738,487,410914,73747,1939,1263,2106,699,56,204
631428,38974,60,85,147,291,619196,52193,76,74,243,95,58,204
775262,60099,92,69,244,437,767019,77458,41,83,304,198,61,207
210991,112004,446,357,772,295,143098,111855,337,305,460,255,61,208
436467,37976,94,78,286,327,425654,47662,90,74,235,177,55,208
93199,86364,142,162,205,385,85823,116963,119,114,244,278,36,210
2363076,1252453,12749,4963,9904,0,1532530,1060343,7127,2635,6124,456,97,210
902551,2587469,0,43,163,250,640985,3160940,46,59,154,3,72,211
585487,26045,586,245,411,296,566901,29753,563,194,391,191,58,212
276506,20131,31,59,0,256,268778,26139,38,44,24,17,50,214
270196,35886,103,99,228,285,257978,47066,104,153,253,129,50,215
107485,96392,44,85,0,209,85133,95115,27,87,26,0,40,215
364773,376039,35,4,129,254,336999,497193,30,104,250,23,55,216
233969,443070,301,318,1076,490,216793,578176,286,240,1016,577,49,216
706747,375143,1019,671,1048,1900,691807,494048,867,487,849,1855,61,217
101344,50759,207,160,791,0,80529,64175,218,159,885,0,40,217
213179,24380,76,7,212,426,176895,28224,92,60,291,393,51,218
737808,76175,118,67,313,338,728194,97609,133,69,324,160,60,220
667439,682289,22,195,174,333,180873,153088,67,103,247,231,216,222
153632,88271,289,225,394,364,146661,115459,257,167,360,258,43,223
708558,89642,121,139,231,232,701667,114853,121,138,403,38,61,224
231824,6928,0,34,54,315,227934,9400,19,41,208,80,47,229
160640,30409,31,55,47,475,132770,25361,50,41,59,224,49,230
1119996,212612,699,537,1444,700,1036632,251950,525,438,1242,929,67,231
159100,13295,381,240,312,354,157323,16732,339,170,224,194,43,231
409975,43934,40,152,133,279,386139,53236,43,115,153,117,55,233
123542,5901,9,141,237,309,113449,10296,17,127,161,190,40,233
669072,74385,143,142,542,451,662225,95623,138,109,448,464,61,234
