"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
141480,8883,21,109,206,158,140829,11467,49,99,105,0,41,144
153276,11483,70,0,0,344,152450,15722,41,45,0,176,42,144
160097,14646,55,108,173,272,160735,19180,47,91,284,19,42,145
515837,49853,98,119,380,444,511810,61861,108,127,347,488,57,145
170672,9111,104,63,41,350,173598,12644,121,56,63,106,43,145
140976,48924,6,99,169,442,139263,67619,34,84,195,240,41,145
206701,12915,124,137,313,491,203561,16482,99,161,422,286,46,145
180759,15537,32,138,274,280,181229,20492,37,101,243,40,44,145
109751,13048,107,47,106,334,110860,18438,119,61,84,82,37,147
120974,29954,85,135,180,400,119586,41115,97,115,162,96,38,147
150058,6362,40,123,53,323,146728,7241,69,72,65,166,42,147
148006,12312,55,48,143,235,148410,16160,70,60,105,58,41,148
105932,19581,171,140,264,390,102296,24924,147,131,333,193,37,148
161425,83353,81,104,209,284,161361,114166,70,120,279,47,42,148
106525,21608,74,129,374,394,104518,29679,60,118,323,104,37,148
152856,16178,48,78,28,281,148223,21468,56,84,94,96,43,148
154524,13089,88,54,153,285,153236,16616,63,44,184,19,42,149
155170,21140,42,56,180,356,153843,31091,42,50,289,96,42,149
144972,10562,85,86,117,384,144046,13085,103,96,164,152,41,149
129406,3537,104,87,238,309,126774,5181,120,87,201,93,39,149
183783,6495,62,78,69,178,180970,9348,54,55,46,38,44,149
138521,7134,65,101,163,315,135728,11710,101,82,149,65,41,150
162845,47339,35,29,148,379,164826,66140,43,42,140,321,42,150
138583,9161,50,37,99,378,136101,11055,56,63,126,271,41,150
125183,4743,22,64,102,277,113620,6216,9,39,145,35,41,151
286408,52600,53,144,314,214,269807,69787,60,122,389,301,50,151
160843,17000,103,37,25,328,161623,23198,112,35,84,122,42,151
88132,8686,75,129,92,179,84232,13067,68,90,190,0,34,151
179122,37104,91,137,156,64,179715,50829,105,128,149,24,44,152
159495,19736,64,81,225,341,158093,26270,39,46,184,99,42,152
134240,5713,75,72,132,379,131969,7379,81,50,139,249,40,152
122104,7203,24,9,341,250,117989,8645,18,24,253,7,39,153
168947,19002,110,7,24,414,163945,23254,151,26,66,237,44,153
138562,20194,67,96,50,291,135341,26816,117,43,87,48,41,153
135892,3745,40,56,18,352,134104,5278,40,47,41,165,41,153
146655,6306,54,33,127,208,142465,9228,39,54,255,0,41,153
651155,407644,165,276,2498,1289,557573,434099,202,203,1678,1416,65,154
150833,7203,53,32,202,249,144137,9164,63,58,262,30,42,155
220674,44063,22,71,200,453,88124,24203,50,109,160,386,83,155
160776,125459,111,97,299,241,157413,171204,62,78,272,34,42,155
123460,6479,64,106,31,355,121105,8830,63,152,24,169,39,155
155794,6221,57,86,185,349,148409,8930,87,90,369,134,43,156
1113299,24769,0,17,157,323,878426,25122,18,50,199,219,81,156
131592,23591,78,135,131,188,125439,31325,52,102,87,5,40,157
145818,10709,85,53,213,277,140792,12985,82,85,182,44,42,157
136423,21567,63,86,143,362,132849,30068,76,88,253,140,40,157
160743,7694,44,71,139,135,155747,10839,43,58,151,8,43,158
171143,57553,34,36,268,457,167656,77316,44,23,341,389,44,158
158943,8571,86,116,188,302,152187,11865,80,102,178,202,43,159
145164,9942,64,66,203,321,142484,11931,62,56,431,153,41,159
174346,6053,75,6,63,231,140104,6700,59,44,100,7,53,159
142862,7306,31,37,37,329,143047,9213,32,44,105,112,41,160
2156518,1156838,1566,1335,7204,2475,1488153,1152536,1265,868,4782,1964,86,160
147062,10582,54,102,232,298,144642,15120,40,64,299,73,41,160
232338,67911,58,0,166,348,225872,83439,55,85,249,108,48,161
124958,26580,68,120,19,291,118616,36659,96,107,42,102,40,161
145787,6447,103,68,0,289,142325,9875,68,82,0,105,42,161
121475,9141,69,117,93,294,118062,12766,76,127,103,31,39,161
154403,36521,85,43,194,185,144971,47154,53,80,187,26,43,162
798306,229688,212,124,1563,338,765048,276657,164,102,1281,897,63,162
1059606,704801,126,339,3617,128,999398,904036,101,297,2332,561,65,163
446867,70914,27,0,45,265,424917,89424,29,27,94,26,57,163
159381,29657,60,49,71,455,154721,39200,54,67,95,212,43,163
130921,10808,89,111,196,305,128744,14216,72,101,248,42,40,164
166172,38788,104,138,0,356,163190,52293,115,100,0,151,43,164
129277,6834,88,101,353,321,125602,9377,53,70,560,151,40,164
169353,20689,120,22,154,427,165320,28483,104,54,189,342,43,164
