"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
447199,82164,676,447,1210,900,436498,105790,616,502,1255,959,55,136
2017575,265359,1608,1092,2369,191,1605542,301970,1486,814,1716,304,82,136
128658,9178,46,63,13,218,125567,12649,87,62,32,114,40,136
131181,58566,711,355,1019,673,111850,75177,626,317,1075,575,43,136
561604,503770,544,396,1421,543,402194,593851,456,375,858,664,66,136
137466,8286,69,117,212,201,136109,10716,82,197,246,46,41,136
1825832,524421,2190,1291,3063,746,1380032,505571,1506,1000,2222,1091,83,136
256006,191255,133,87,403,414,213009,240150,105,56,401,203,54,137
1435983,598125,1527,1005,2288,404,1235171,719477,1024,761,1795,460,73,137
110784,68517,1394,935,1890,810,87119,48309,733,486,1044,763,43,137
293836,51341,749,510,1370,747,284471,65753,552,450,1153,728,51,137
550594,83102,96,114,319,337,557408,111402,83,96,388,262,57,137
1033715,284232,1010,594,1473,532,819092,314155,658,333,932,688,71,137
597849,50313,77,114,236,259,603792,68506,155,89,138,128,57,137
91647,15765,398,174,495,400,81740,21466,365,201,563,206,36,137
84843,35556,289,241,358,212,80313,41912,273,191,276,91,36,137
224519,33920,530,562,1189,541,168692,28180,317,252,770,243,66,137
793406,85969,167,148,232,434,785440,110607,133,117,228,281,62,137
540705,49117,64,87,168,137,531426,64959,71,97,187,89,56,137
242195,477446,226,177,2576,999,226597,631666,164,248,2517,1146,49,137
253674,43629,0,12,186,292,249262,60173,27,33,344,96,48,137
498825,69484,122,130,376,419,485818,90710,106,108,238,118,57,137
195975,96606,13,57,121,302,185461,126362,49,54,204,113,46,137
330752,117933,1704,963,2201,142,249143,119149,1070,588,2559,564,65,137
297248,18385,118,125,208,92,281868,20852,165,152,261,162,51,137
118520,14855,358,224,469,416,116922,20897,344,161,428,247,38,137
181694,82760,96,112,152,424,169776,113151,74,151,89,265,46,137
1119785,303519,2421,1363,3154,724,746050,159305,580,367,839,617,167,137
170923,106849,860,412,889,645,135970,83203,496,244,533,570,47,137
211257,36706,77,0,151,278,192666,48379,57,27,245,144,48,137
1151025,406393,598,308,935,430,960748,516534,483,345,714,378,69,137
1321138,159612,170,115,346,318,1174586,183018,147,77,412,252,70,137
310504,63683,101,72,104,357,307413,85047,85,107,136,133,51,137
156901,16637,205,123,15,522,154182,22553,138,155,82,441,43,137
2726492,757995,875,594,1848,1172,1913894,803233,661,501,1352,1218,86,137
109567,38721,58,39,103,211,103488,53416,55,29,123,32,39,137
1544697,256669,2205,1491,3204,636,1286030,252818,1523,1027,2070,751,76,137
429797,47297,72,52,106,246,427760,59654,64,67,117,171,54,137
461391,45088,461,366,456,569,411341,51859,401,253,289,406,60,137
135408,11522,89,56,43,168,131750,17632,60,50,157,56,40,137
99778,118498,198,60,345,206,96198,150461,204,69,246,198,37,137
222454,126354,1603,765,1563,580,132850,71650,755,420,962,550,54,137
234593,43063,654,422,895,797,205180,46823,547,370,813,413,50,137
205798,74522,322,330,674,326,178602,82270,356,314,673,577,49,137
2265161,925080,893,700,2703,588,1425704,943535,648,522,1775,456,90,137
138372,55266,1207,628,1198,406,97414,44445,738,476,1021,534,49,137
446372,348951,2649,1721,3698,89,143714,109263,722,470,1263,458,158,138
3826316,2674263,10175,6002,12936,3500,1322700,1105504,2319,1262,3265,1453,187,138
1215936,619756,2167,1269,3390,311,607723,334543,726,408,1039,397,143,138
113611,23654,148,159,128,381,111413,33891,133,120,208,283,38,138
156790,18570,132,38,257,270,156510,28169,111,51,318,30,42,138
192328,52661,212,216,526,474,175779,68589,227,216,462,524,46,138
1228938,354822,1430,943,2031,1152,1000106,408299,1190,744,1456,540,70,138
563382,11389,20,25,115,321,354842,11173,34,80,146,121,87,138
130438,22859,576,336,409,402,129435,29844,594,248,399,181,40,138
571968,31758,183,143,189,443,559501,41674,206,98,209,146,57,138
162422,45405,7,115,128,158,147085,59014,47,194,201,43,44,138
83606,17810,405,139,363,344,80070,24046,321,124,640,129,34,138
2351013,385879,616,461,1229,292,2051488,445459,505,408,1110,334,76,138
549359,499774,505,384,1317,217,428575,591224,411,255,1130,444,65,138
354225,31854,67,98,66,418,354620,43187,37,109,53,180,52,138
91398,11877,268,292,530,303,90287,16313,281,245,493,334,35,138
617149,181922,142,135,334,570,496853,209811,200,97,464,270,65,138
373849,65702,890,444,1177,1574,345008,81275,644,350,932,944,55,138
466124,56192,93,66,139,400,468109,72893,156,74,205,337,55,138
279909,152528,1337,902,1509,1335,181588,90959,607,326,760,931,71,138
548533,141938,44,50,171,289,536609,185799,79,100,379,122,57,138
153046,13829,345,285,174,447,145996,17585,307,263,119,551,42,138
332919,66974,112,42,87,315,330841,88679,108,40,213,184,52,138
614791,110208,80,71,236,451,611808,146205,73,111,306,254,58,138
763032,44245,149,136,51,441,765846,57432,109,148,38,152,61,138
463935,49842,879,489,1034,1042,383171,55019,472,370,712,877,74,138
224127,98279,88,88,492,119,203478,128201,88,75,310,92,48,138
