"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
262393,50526,602,354,578,704,234931,58536,413,275,479,509,52,136
1828354,502587,3110,1877,4853,1890,629779,261623,815,485,1484,679,168,136
124963,6559,153,104,348,475,123990,9621,138,80,280,337,39,136
87167,5479,280,166,445,0,85637,8613,233,133,287,0,34,136
476362,238498,137,105,253,222,437210,288948,123,162,268,182,58,136
494416,63240,137,158,446,377,495587,81848,150,129,466,243,55,136
989099,120647,80,61,284,287,964304,149948,152,78,379,159,64,136
123231,87489,898,627,1062,726,90450,81027,514,449,604,477,43,136
289619,83588,101,55,243,329,288919,112129,96,66,245,517,50,136
456726,57404,90,147,435,385,455728,76410,86,122,333,149,55,137
440072,91612,90,127,170,353,435206,118027,48,140,254,199,54,137
508210,44282,68,65,18,327,504047,57759,70,97,83,308,57,137
472865,210089,300,262,815,238,429629,265773,267,183,621,235,57,137
911337,53471,101,72,160,489,914371,68578,96,93,313,219,62,137
88373,45987,18,98,48,277,85120,62943,39,111,7,61,34,137
89105,8344,268,189,548,345,90211,11059,259,125,492,273,33,137
232054,32301,447,281,579,183,200345,36770,453,255,601,353,50,137
558334,122783,36,78,80,365,552447,159612,138,84,244,166,57,137
577187,36115,69,149,138,236,584172,44313,96,118,342,70,57,137
284675,79526,149,155,277,187,263250,103658,84,207,368,114,51,137
2313277,664749,435,425,680,226,1754599,728097,301,279,396,142,82,137
374708,47989,67,49,393,294,377235,64442,86,57,432,86,53,137
725876,72205,133,119,342,286,734554,96048,143,167,375,203,60,137
140892,4870,53,54,99,473,140642,7011,60,128,57,295,41,137
758412,50394,126,62,161,219,766261,64930,96,35,110,116,60,137
184022,78975,408,236,398,724,159379,102115,287,174,458,492,47,137
252562,86902,68,20,362,197,233859,113492,63,55,315,122,49,137
294960,165145,69,83,311,95,279514,224465,41,93,289,21,51,137
963596,35834,84,0,402,0,938934,36377,78,79,447,129,63,137
648777,58529,56,147,360,343,659666,77440,71,115,367,170,57,137
142329,54166,78,28,252,353,140313,74471,55,82,279,196,41,137
121354,13854,160,157,219,307,113541,16768,154,104,219,112,40,137
735781,119276,223,121,138,421,741326,155654,181,69,133,331,59,137
537346,67213,114,119,307,294,542211,89499,111,77,325,229,56,137
209493,18068,11,128,439,283,206553,23097,71,111,359,158,47,137
497435,48555,120,117,133,192,486536,63884,204,93,173,177,56,137
95577,16409,376,236,389,211,92681,22278,337,214,392,38,35,137
739668,107091,1806,945,1697,866,636039,125075,1397,808,1445,783,64,137
503442,143192,91,60,32,105,513057,195218,52,99,108,27,55,137
224022,93385,155,111,443,503,214080,126595,93,83,273,551,48,137
540432,40692,159,0,40,113,541041,55160,134,45,51,251,57,137
295779,134220,91,38,194,190,281408,178120,75,68,212,93,51,138
480589,222862,2941,1685,2833,1396,324255,218564,1921,1083,1815,948,70,138
143523,51365,481,406,889,801,121171,61739,353,221,515,658,45,138
563846,47117,98,0,182,307,570136,63253,115,39,259,87,57,138
1550236,786678,2367,1439,3062,535,896882,591666,1003,580,1099,634,133,138
517132,43900,33,38,74,609,521691,60420,66,81,106,381,56,138
105711,20389,115,92,109,332,101467,30422,95,78,140,70,37,138
2183954,349971,1196,881,2205,249,1776660,419942,1079,828,1701,460,75,138
108155,42849,0,81,0,394,99623,56731,31,78,39,284,38,138
472088,55585,148,109,297,470,478394,73752,148,111,399,369,55,138
151159,33089,38,66,85,275,147146,46265,63,97,132,59,42,138
509864,65011,122,58,286,267,508695,84792,104,90,285,106,55,138
316233,96141,115,96,372,322,318328,127326,131,94,375,164,51,138
513071,54782,85,111,254,280,508598,71694,75,90,326,158,56,138
2014728,2885079,1769,1086,2599,1438,1176750,2667272,1127,539,1781,757,97,138
98519,23583,179,170,257,341,93080,30486,120,212,465,166,36,138
615214,62103,125,191,328,489,617142,79719,131,145,235,462,59,138
225916,164481,1679,754,1625,601,152412,129329,1072,383,985,689,64,138
152629,25587,106,109,131,335,151799,34305,145,134,218,134,41,138
1294331,93064,331,139,305,406,1245622,120248,367,180,352,407,68,138
547209,350664,4073,1864,4735,1247,309676,179655,1343,738,2253,1008,97,138
114446,7504,185,112,126,313,107181,10637,128,138,153,121,38,138
187241,51520,714,338,1063,537,117432,49364,375,235,1363,343,62,138
436370,40062,63,71,206,192,425158,52614,65,119,220,146,55,138
407141,31451,338,213,656,440,397830,41083,238,184,727,155,54,138
513837,69775,61,83,214,230,511192,90274,78,69,339,170,56,138
297781,390814,100,61,163,132,214148,438587,86,62,243,46,61,138
435314,26644,72,74,244,339,425370,36959,62,71,273,197,55,138
344083,134495,139,164,459,479,275080,157954,123,94,367,225,60,138
97681,64492,420,332,673,137,95849,88658,381,190,597,91,36,138
428477,47203,68,44,216,661,432991,59547,112,34,171,460,53,138
559923,75455,167,57,163,430,557777,96606,116,60,213,154,58,138
990028,167426,709,358,1250,352,976982,215124,568,337,1311,426,64,138
2466282,970602,8553,4958,10006,2883,976338,435857,2892,1427,3216,1497,218,138
2707455,858790,5832,3613,6782,1415,1543778,690686,1997,1081,1837,1860,192,138
384031,40719,272,252,426,188,376388,52798,302,194,548,152,54,138
112061,52679,827,412,1028,880,96176,59596,569,340,1074,533,42,138
117080,4610,69,108,285,308,114845,6674,73,97,254,115,38,138
1040660,137892,358,258,360,274,1016945,175286,349,226,406,153,65,138
870309,57168,84,157,222,531,875306,73843,108,107,196,486,62,138
2005740,477400,2848,1696,3678,523,1563927,331490,1218,924,1688,616,172,139
259068,108656,528,282,946,384,214190,123265,360,245,832,251,54,139
105036,16076,6,0,48,405,94832,20691,57,0,10,275,38,139
778558,456502,2387,1732,3078,2476,333319,347117,1060,776,1511,1646,100,139
1424789,653781,503,417,745,535,1151966,755862,378,376,1006,310,73,139
538497,35125,61,119,177,241,534909,45553,83,102,130,75,57,139
460837,27171,18,157,250,453,457808,32830,56,177,276,405,55,139
2861876,5048882,2488,1423,3981,0,1549186,3644580,1269,680,2674,254,111,139
656164,50676,148,131,382,443,651644,62419,113,121,563,277,59,139
229317,48910,302,240,653,343,226645,67916,220,237,715,302,47,139
239217,85492,128,146,488,579,219025,110676,147,149,593,536,49,139
1512582,259577,1526,814,2543,625,1278677,302380,1193,657,1897,801,70,139
110825,28652,534,320,821,368,95137,34164,463,297,661,438,41,139
473624,50525,14,68,9,0,475024,66977,98,76,143,62,54,139
265475,57702,61,0,558,358,244055,73996,80,10,589,284,50,139
167910,7688,56,108,278,415,162651,9972,43,95,474,166,43,139
631269,50092,117,71,321,266,632960,64735,138,92,260,280,58,139
453271,35408,57,62,178,144,454125,44436,68,86,271,112,55,139
243980,320090,45,98,152,128,245838,438595,114,105,210,93,47,139
204407,51565,114,78,171,426,190769,69258,97,129,204,409,47,139
514780,38881,112,33,108,362,508239,50825,144,86,155,282,56,139
440681,42672,73,7,168,302,445962,56975,103,79,180,81,54,139
514013,32933,85,103,318,435,519790,44862,78,79,437,219,55,139
544478,50486,71,66,194,209,548431,64803,101,65,193,166,57,139
204855,735584,2114,1434,3603,1215,193022,1003593,1948,1249,3593,1639,47,139
500734,41649,201,114,188,419,510893,54991,176,88,149,229,55,139
744421,163597,165,144,283,512,740314,218572,96,120,352,279,59,139
325353,103107,109,47,203,284,295089,130498,110,84,432,125,53,139
518757,36696,95,88,398,249,526159,49629,135,121,360,117,56,139
186938,140979,57,90,306,381,173375,187594,93,117,158,195,46,139
934394,259003,139,94,140,177,863073,316622,129,129,130,178,64,139
138853,12285,44,60,15,381,137223,16241,50,64,56,179,40,139
597354,42051,47,109,187,279,585469,51952,36,84,236,283,58,139
246436,123957,348,273,333,395,200735,148495,250,187,428,398,53,139
205170,43762,561,285,509,83,205321,61816,528,250,520,0,46,139
286534,67346,376,217,615,469,258488,87601,406,161,455,525,51,139
463716,39439,78,31,318,376,462341,49932,63,87,196,242,55,140
786187,53358,852,450,1436,342,710985,61191,783,280,1245,271,64,140
520132,74434,111,27,243,470,520907,98258,98,30,298,416,56,140
163369,10329,50,0,186,409,163571,14152,67,68,166,272,43,140
