"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
640409,20334,18,11,172,494,634337,26943,52,68,265,210,61,276
821710,1391062,352,207,130,312,565676,1294266,320,178,163,222,81,283
837663,20562,60,0,0,357,758844,23163,51,28,14,228,71,283
108301,26367,6,72,114,228,89674,29743,36,49,129,59,41,286
81356,3377,0,12,0,298,85099,4148,3,18,9,22,31,286
300214,9744,1,54,30,484,275871,11385,22,98,147,293,55,288
1570769,60085,16,14,56,250,413100,22418,83,88,134,230,193,288
223357,7953,50,56,138,364,215697,9010,78,67,152,221,50,289
580897,15969,0,32,49,281,540107,18597,24,29,86,0,63,291
212769,41775,52,91,168,252,142338,35955,64,71,203,15,62,297
591590,14134,68,96,0,315,248415,8018,49,116,88,206,113,298
171456,8681,7,26,27,285,81950,5750,48,35,148,66,69,300
95046,3918,9,12,101,245,97764,4742,15,54,50,0,34,301
315046,11495,24,14,0,252,236720,11009,34,54,141,73,65,306
802749,740643,366,319,187,519,654864,767286,253,208,413,257,70,311
164964,8308,19,0,52,310,120057,8397,16,58,125,144,53,322
513284,262226,117,288,2193,321,437361,306442,95,182,1664,109,61,325
213906,269915,73,102,586,383,205107,355267,95,73,667,150,48,334
465596,500205,44,112,323,333,435379,639680,53,140,474,365,57,335
391297,8573,17,41,89,288,250051,6947,30,107,274,22,77,339
87901,5379,45,0,85,255,84842,6876,73,33,110,0,34,348
85439,41944,134,113,561,940,81655,57166,131,122,374,660,34,355
172292,35702,147,168,738,760,167275,45958,123,151,987,702,44,359
537317,61848,26,103,204,192,504740,62528,25,66,234,30,59,384
153728,31434,84,52,41,293,145398,39924,65,58,83,168,44,393
148393,5424,99,66,231,281,141458,6470,81,45,271,54,43,409
404931,352943,0,0,254,293,104768,116384,40,73,228,204,177,413
1256498,9542672,498,298,388,444,697755,10062011,281,219,388,357,92,426
151278,863564,14,38,0,303,135885,1130925,23,55,45,119,45,426
151990,30428,29,43,102,279,144539,38060,47,70,63,13,43,443
222751,7056,96,34,148,197,142145,6037,66,54,147,26,63,447
343436,16820,0,17,132,286,122704,8788,14,60,247,138,109,459
1307160,2405467,913,2253,11254,1407,1169041,2861856,846,1971,9396,757,69,506
132498,42918,48,78,60,308,123054,55121,58,78,120,125,41,507
387732,86880,12,68,41,257,379662,113170,34,81,46,19,54,510
181866,111514,50,0,80,206,160151,143402,40,21,95,101,46,529
150588,54476,19,0,178,216,104350,50954,20,54,285,7,54,550
369639,111966,116,138,682,373,356660,128539,107,75,451,217,54,550
123854,27310,37,64,40,196,113506,35962,51,71,61,103,40,551
573650,219068,64,123,629,0,520318,259718,59,61,409,107,60,601
420846,79091,212,155,560,329,372156,95202,180,155,441,350,57,611
116855,4936,86,107,39,381,112071,6404,80,60,147,147,39,621
516496,33613,50,13,150,502,499730,42124,80,53,233,367,57,633
164445,6048,23,23,130,275,122073,5381,51,43,82,86,50,665
146463,2629,69,61,128,598,136408,3277,89,36,197,622,42,667
166442,25035,40,37,188,296,158055,32372,34,34,184,217,44,685
151806,39237,67,64,233,147,147336,53638,76,130,295,36,42,695
187375,51676,49,48,274,249,169672,67988,61,42,443,74,46,696
185233,17972,43,71,252,447,181650,23084,74,72,144,267,45,701
