"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
399081,96692,373,187,317,181,325046,99910,383,144,366,187,62,137
131426,52591,238,229,129,377,116635,63508,190,149,116,110,44,137
186416,84313,137,184,51,315,135641,90772,128,93,147,162,54,137
234672,208676,614,358,312,385,154575,200105,414,180,169,372,61,137
167043,78891,105,193,171,461,139741,91628,76,119,139,303,48,137
348545,59377,448,257,222,254,305941,72529,389,203,297,211,55,138
311431,118664,205,130,363,64,272457,126997,231,156,419,118,54,138
155435,77219,260,83,152,898,124729,87953,183,105,143,468,46,138
248794,12359,90,23,96,326,241644,16818,108,62,150,164,49,138
192745,257348,682,322,587,708,119631,265072,484,220,583,598,59,138
122348,52150,315,106,236,264,82717,42630,197,168,149,187,43,138
156365,96019,284,190,384,200,108241,60702,258,90,176,161,49,138
94920,69576,130,69,154,364,83609,80695,118,59,331,149,38,138
558515,635144,1726,972,1283,497,300128,349732,782,372,819,343,107,138
139153,92607,201,83,238,451,117764,100801,168,103,257,203,45,138
143710,92167,554,314,700,257,126596,112520,496,237,546,353,44,138
141826,94210,583,436,381,347,119926,101967,411,289,346,377,46,138
340533,256364,538,291,398,323,203772,182078,263,195,269,448,91,138
423555,361958,701,283,497,248,331618,399412,504,324,456,172,62,138
103338,44046,140,48,301,432,82439,52618,222,69,287,197,42,138
349776,151449,479,184,593,316,256873,159701,310,211,395,109,62,138
738308,938133,112,146,65,327,669829,1146953,74,91,262,71,65,138
106663,39799,170,125,207,264,81916,51089,239,62,158,128,43,138
349684,214623,488,256,358,361,278534,227159,266,215,341,145,60,138
108165,22955,226,151,42,302,100349,30239,236,130,133,73,38,138
408492,225907,635,399,521,575,334850,239264,426,342,438,447,62,139
118185,35436,143,79,207,422,89896,41021,87,104,283,212,46,139
583323,211014,622,312,438,349,497820,208943,396,182,724,161,63,139
498475,264180,883,398,411,241,315298,225890,476,252,184,270,79,139
112778,55162,323,224,480,612,88981,61036,206,168,351,239,43,139
121521,66010,296,276,224,225,89200,77981,328,217,340,134,45,139
107720,95684,284,131,324,25,85872,102952,212,99,348,18,48,139
202363,130533,447,119,279,236,172071,137199,331,112,378,253,52,139
1013837,778088,3490,1853,2779,1237,571196,595300,1651,842,1269,1339,133,139
192783,116934,334,271,403,618,136097,120323,277,235,615,272,57,139
1021575,110770,285,138,160,543,942540,136343,261,121,231,346,65,139
1654794,440769,1790,825,1040,1012,1436593,465175,1271,633,938,709,73,139
184204,8666,22,0,105,392,175375,11794,58,3,266,183,46,139
162208,90997,206,154,226,197,127884,110309,121,161,232,0,48,139
105769,25992,69,14,0,247,103760,38139,77,38,8,20,37,140
124722,45485,193,136,160,389,93062,48970,205,79,133,104,46,140
150968,30312,245,115,176,244,125194,36116,240,89,200,88,46,140
209685,56913,306,49,232,243,186205,64906,249,62,276,137,48,140
180590,84483,212,126,201,364,137275,95682,218,210,254,117,51,140
172718,69670,233,197,327,393,96548,57026,172,161,247,576,59,140
116498,25832,149,135,139,424,107295,31935,180,117,104,179,41,140
279604,34945,0,158,146,212,139979,18940,66,89,288,57,79,140
206275,179292,712,369,618,298,115706,101207,259,187,375,469,83,140
195670,180719,483,293,358,410,107008,143730,303,141,367,207,68,140
179122,291833,764,379,541,605,107309,155445,360,148,310,417,49,140
996635,728016,1551,663,953,201,810378,513279,716,372,403,580,92,140
273098,125750,376,290,360,471,195385,127980,229,177,342,278,62,140
461509,401787,1060,469,551,654,306737,352555,565,279,388,507,79,140
341622,427236,2266,1212,1999,413,147703,361655,1181,631,1372,888,87,140
139238,28786,165,61,327,161,117955,35814,153,135,133,112,45,140
150367,56057,124,199,294,458,115324,57528,197,115,177,266,49,140
257590,174086,532,243,462,513,208520,189114,317,155,276,493,58,140
116630,124863,205,128,342,316,88474,130643,157,82,178,214,43,141
285219,299927,826,498,869,192,167184,252866,666,231,667,136,72,141
1748035,410788,1648,1060,1106,471,1138306,284234,935,481,1015,528,103,141
100890,23610,133,91,170,364,82795,28886,87,54,57,190,40,141
225538,125226,486,212,496,328,142035,110769,269,147,279,291,62,141
98766,37547,161,157,58,216,81635,42041,217,195,54,95,41,141
288618,252770,695,386,658,482,172555,235121,622,296,674,303,68,141
888893,469188,1622,845,1028,520,501648,351338,842,361,696,304,94,141
111819,42776,121,70,183,365,94160,52939,131,105,235,251,41,141
114461,91365,138,142,75,563,92169,110325,109,93,186,371,44,141
320599,162930,268,251,451,601,242966,179803,219,142,440,363,60,141
130208,145819,416,187,113,136,80981,122515,294,144,226,227,54,141
277820,87895,450,276,546,440,228806,94865,337,176,619,195,56,141
184801,85228,235,181,44,404,151457,94792,225,155,93,158,49,141
97157,88879,198,132,304,303,83097,108064,258,107,185,104,40,141
196476,97565,374,135,311,497,164937,114411,316,148,304,582,50,141
519554,349235,748,380,325,60,352313,293101,384,196,367,118,81,141
125195,44724,193,79,33,330,116199,57500,197,64,119,66,42,141
108634,87957,237,241,304,76,84031,91703,151,230,293,128,43,141
240335,74587,454,123,269,309,202481,89693,344,82,223,315,53,141
167680,153388,255,224,297,187,110928,145741,159,143,190,167,64,142
276632,319777,700,410,465,477,154379,268659,394,215,475,358,73,142
143423,30266,113,71,260,261,126334,41432,98,45,327,49,43,142
143227,130901,326,178,240,364,101332,122007,259,184,156,102,52,142
2214742,1740136,3223,1452,2062,0,1528062,1911669,2123,899,1976,324,88,142
94115,60399,240,110,231,159,82609,71871,250,151,133,120,38,142
432882,344063,898,598,860,614,264349,323548,462,322,607,436,72,142
121444,32095,111,84,13,81,100993,40167,115,74,46,39,43,142
481644,242407,689,376,418,405,390673,214486,395,236,636,161,62,142
2256479,2405162,5271,2755,3358,833,838387,1110997,1838,866,1591,535,165,142
306395,184753,539,352,270,314,221142,165755,394,265,253,252,63,142
120337,150637,433,218,352,128,84024,153635,257,150,434,128,50,142
147927,57371,214,142,113,229,116185,68783,202,147,161,106,47,142
1262728,1896993,3795,1749,2883,103,505488,948272,1172,643,1105,993,174,142
108874,72941,190,76,295,241,84168,83283,137,50,238,65,43,142
125172,60694,253,182,245,471,96124,58080,262,162,239,389,46,142
112547,106775,909,565,601,471,80713,114499,633,417,555,191,47,142
569007,326139,1141,546,769,327,345211,233005,686,314,443,363,90,142
328828,221432,631,329,456,559,226665,194490,277,189,231,151,64,142
209834,90823,310,214,67,217,147219,100480,193,163,143,164,56,142
426254,438329,2111,1217,2022,278,230843,363698,1279,796,1537,298,78,142
667973,223964,737,276,588,521,542248,219757,516,170,420,250,68,143
138592,89003,156,120,237,325,111940,108461,119,132,229,245,46,143
182144,176280,662,388,748,152,103477,148127,453,264,582,174,64,143
109265,21161,111,6,101,338,98051,25785,85,39,212,149,39,143
257264,457342,972,554,1034,640,110038,395707,394,279,597,353,86,143
102682,48105,175,220,366,420,81543,48754,124,168,283,157,41,143
215651,85064,316,189,310,292,180419,85697,352,120,247,147,52,143
105233,34064,153,79,61,346,81237,38367,150,52,162,132,41,143
436703,184381,537,287,529,349,349338,188118,522,258,683,214,64,143
129672,40788,219,60,109,385,101587,49001,228,68,269,272,46,143
314900,115757,189,353,1161,1807,253297,132975,211,297,1049,1901,57,143
217408,68148,260,216,270,231,165106,75630,201,287,280,4,54,143
180444,268702,564,402,719,310,120674,301645,450,261,638,159,56,143
934144,1141326,2953,1698,1834,731,283565,338715,863,481,542,294,196,143
