"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
160987,111647,331,271,316,190,139718,113383,348,244,291,81,47,1084
239316,76195,248,195,204,281,192434,74189,180,143,333,214,53,1084
644376,345976,1210,695,836,760,420213,275937,666,305,808,376,82,1084
585004,443990,1425,685,952,465,308594,293689,557,302,439,341,101,1084
126198,52522,224,139,181,308,102589,58354,246,130,362,196,45,1084
90845,57189,28,82,80,196,81091,59440,30,56,85,129,35,1084
224696,109753,314,199,309,443,181770,110888,231,126,380,396,56,1084
91499,45785,90,64,97,202,80506,57114,72,38,97,77,38,1084
617381,394687,926,680,851,249,430530,337680,685,496,607,251,78,1084
114220,63649,91,207,150,246,84545,67893,68,181,193,56,45,1085
131409,117079,485,288,409,458,94049,120157,465,251,317,165,47,1085
285695,251964,657,314,701,671,153524,160398,315,191,615,709,85,1085
363716,322082,851,396,517,413,224278,182434,413,188,286,560,94,1085
285180,213123,626,406,301,312,198375,195001,447,225,204,312,63,1085
294787,142466,417,263,445,268,226451,150860,253,153,256,163,58,1085
163726,36390,333,201,547,375,145426,42520,335,111,390,148,46,1085
113850,74440,224,236,341,215,100204,80743,203,126,267,76,40,1085
481631,160797,499,165,675,536,384319,169216,314,111,638,432,63,1085
218529,121590,271,144,358,300,178865,134784,226,205,334,103,51,1085
171751,115047,403,252,140,308,98270,108503,291,187,187,373,64,1085
103284,38164,306,64,297,270,82032,41006,211,124,451,173,45,1085
200539,235626,913,443,390,186,84501,165546,492,229,252,375,84,1085
226974,220359,646,409,786,489,121471,148620,325,243,741,270,76,1085
341825,470235,862,549,395,910,146209,307017,500,256,275,636,89,1085
649936,327470,871,451,563,521,533852,306152,613,311,298,261,72,1085
3486717,2767336,8178,3919,8843,1475,1775507,2052995,3832,1618,4222,1399,121,1085
260022,116687,346,111,134,212,160324,89749,163,67,138,126,72,1086
109117,20344,269,84,134,399,97457,24843,236,143,176,189,40,1086
133163,166713,324,278,250,343,88319,180734,191,196,376,85,52,1086
277619,248600,888,450,484,325,151096,202706,448,297,419,444,76,1086
317454,126625,422,361,454,309,242978,139925,205,207,533,178,59,1086
514024,334959,1427,741,1049,709,242227,216427,660,370,942,244,92,1086
284927,221826,540,362,397,588,175022,205303,329,235,478,420,68,1086
217647,367459,956,394,745,103,113604,337327,586,231,658,178,71,1086
2085448,3503237,3709,1862,2471,106,1271616,3070669,2012,1128,1232,279,96,1086
175843,78993,286,205,350,117,130447,95391,268,174,379,33,50,1086
203298,145008,318,139,99,380,141370,132778,229,103,90,279,56,1086
508874,766949,1505,701,1085,330,243814,489412,507,301,621,470,116,1086
133972,107991,307,180,350,488,98635,108687,212,150,393,257,48,1086
257852,56079,351,237,186,407,222943,54070,243,204,281,165,55,1086
100800,10952,108,53,74,261,91988,13190,107,39,153,54,38,1086
210274,109223,422,271,250,241,164754,116291,236,166,309,282,54,1086
100181,43344,35,74,296,303,83961,54512,144,81,272,128,39,1086
116801,78352,312,100,300,316,92416,81504,294,84,288,255,43,1086
234630,90330,465,350,498,289,173905,81533,389,221,384,114,57,1086
163423,92063,324,222,489,291,108023,96473,354,174,436,125,53,1086
2543929,3887064,9650,4772,6515,1195,684752,1100310,1862,915,1418,799,221,1086
110926,123524,272,188,14,283,86151,143864,165,138,82,72,42,1086
203314,155292,386,148,436,248,151397,165572,312,106,441,192,55,1086
108320,82397,203,99,393,215,81860,97078,132,102,341,271,44,1086
