"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
142318,21939,160,131,383,581,138412,30555,137,65,414,273,42,217
140848,11935,68,57,232,344,137112,15044,51,84,301,169,41,219
212248,95700,0,65,114,342,200054,128414,36,77,162,108,48,220
134164,8270,34,0,37,112,128192,13227,63,38,54,78,41,229
133627,30557,68,63,65,164,129929,43589,110,87,76,94,41,231
89117,40878,105,67,212,327,84806,55067,136,154,269,305,35,231
135122,6411,65,81,251,221,128212,8126,72,52,262,101,41,237
153391,46663,77,42,142,314,147378,60750,103,67,219,77,43,239
165898,5575,162,37,277,302,160148,8840,184,92,252,103,43,240
143996,26570,43,111,184,412,140367,36212,41,88,169,238,42,246
148126,6784,26,51,47,243,146561,10602,34,38,145,0,41,250
131674,24143,97,7,143,266,129280,31768,71,25,137,6,40,251
150771,14250,101,96,207,310,147956,18448,119,109,156,93,41,252
166357,9729,94,81,112,0,163063,13621,71,63,221,100,44,259
119229,5946,58,148,181,275,116179,10799,44,129,205,78,38,266
133856,66536,75,58,107,306,130803,89606,58,87,168,103,41,267
155458,30159,85,133,3,327,151395,39712,113,117,50,227,42,269
90501,18967,44,80,338,26,83773,25221,33,133,536,107,35,275
158553,18391,52,85,205,170,151766,22894,78,38,220,85,44,276
198770,17163,154,30,195,234,193700,21507,120,74,173,70,46,277
171313,24671,53,76,199,311,162941,29865,84,100,195,163,44,281
134852,19534,108,82,309,160,125409,25727,85,70,351,93,42,282
140978,39696,44,43,340,309,137057,52811,50,41,261,99,41,286
559266,232406,264,222,531,532,525966,286513,279,153,479,634,59,288
129551,6102,97,81,287,355,124260,7554,107,54,318,85,41,289
235669,57237,136,117,61,294,220610,72407,121,59,138,73,50,293
158267,12737,124,62,121,216,152503,16592,66,75,153,153,43,296
83718,91547,4,37,537,535,80077,124248,38,18,484,343,33,305
