"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
116297,26938,157,164,111,304,85775,30649,172,139,147,115,45,139
215273,95349,451,244,140,42,159809,112014,425,132,279,417,55,139
729970,127348,871,395,1200,180,650234,146526,576,346,1379,295,65,139
107967,37256,229,74,176,245,90386,47479,213,60,107,33,41,140
305388,61614,258,330,151,302,237968,46602,181,158,160,266,52,140
114961,15517,78,11,79,285,108861,21236,74,37,101,30,39,140
117408,44576,212,96,239,188,92879,55418,240,74,143,87,43,140
457004,60158,437,290,297,312,407546,67109,334,218,485,115,59,140
97159,11701,166,134,67,414,86761,14368,128,129,260,240,37,140
1049534,164476,1296,772,883,215,756034,163050,828,477,628,109,74,140
175187,46738,334,129,389,331,144542,58098,238,87,294,183,48,141
312652,151802,631,453,321,289,182856,116539,320,201,356,159,78,141
223209,55293,16,0,11,209,199453,69326,42,36,125,8,52,141
1742131,1182323,3546,1703,1838,1287,943630,874629,2027,1013,830,1086,113,141
110830,17604,220,54,132,327,84284,19369,182,70,182,79,43,141
208806,19196,330,197,233,417,187509,24859,320,151,162,233,48,142
290981,118459,776,319,304,361,215738,115350,637,309,424,250,61,142
104007,15860,133,71,76,343,81243,19229,110,64,126,102,42,142
94359,13298,168,100,118,229,80779,16642,159,128,143,13,38,142
125018,40433,161,65,190,220,110674,48013,130,77,125,22,44,142
184888,42873,260,140,253,309,141788,50916,207,93,222,164,51,142
114886,44561,207,107,86,141,91928,53750,111,77,101,81,43,142
106807,16702,342,103,120,142,90316,20340,283,72,88,98,41,142
279046,17263,390,273,293,278,221499,19244,263,228,267,103,55,142
348846,35616,351,232,223,489,308411,44004,272,172,261,215,57,142
101336,77263,413,154,183,381,85506,95729,403,131,302,189,38,142
202895,68927,235,116,114,441,188105,89324,208,95,143,231,48,142
2449869,2748696,7978,3343,4764,1668,1459206,1526759,2798,1321,1697,1013,136,142
92886,8851,92,138,46,334,82917,12225,88,133,56,284,38,143
2393711,2528851,3790,1911,2509,789,1777664,2660083,2348,1214,1827,442,85,143
141919,30816,416,195,353,289,108798,34905,310,134,307,197,48,143
405274,95870,770,494,313,251,284007,100211,486,429,292,468,64,143
1334743,238101,1175,664,726,509,975192,241706,723,436,511,256,90,143
142777,35242,309,218,243,261,104047,40803,173,250,200,75,51,143
117824,55289,462,200,263,357,91321,50379,302,134,155,288,45,143
134646,12471,165,149,130,195,104529,14776,239,125,86,0,46,144
123929,12926,162,89,180,293,104189,14794,150,85,312,36,43,144
110659,30427,405,187,413,70,99249,38737,450,186,491,81,40,144
2006593,9497066,1388,754,1539,897,846930,7605015,678,379,783,799,113,144
210478,45849,237,119,143,393,181813,58928,190,181,108,108,50,144
543956,92664,991,508,576,431,442523,106269,744,310,536,236,63,144
169645,44614,288,129,86,491,146774,51254,197,102,105,174,47,144
235433,59972,503,346,253,540,166215,65690,408,215,275,293,58,144
671275,181561,678,309,304,278,528903,203318,537,325,287,291,66,144
2052757,728615,4023,1814,2192,116,1158988,731515,2378,1096,1410,523,90,144
728416,244989,1166,513,645,160,588058,284026,928,307,426,102,68,144
266157,55989,388,100,304,343,225989,66023,402,89,232,143,54,144
109250,12137,170,0,237,435,86658,15268,161,30,279,483,43,144
137045,111402,43,51,228,209,123662,146937,62,60,112,123,42,145
128530,18807,252,142,168,201,110350,24146,198,107,235,130,42,145
396013,55825,556,262,484,562,341028,64074,360,180,269,451,60,145
87673,14425,87,75,0,295,83681,19433,101,72,0,45,35,145
1200807,623585,4149,2092,2063,411,684197,510663,2510,1163,1435,559,93,145
