"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
351849,130753,594,351,472,176,212591,131041,414,281,219,114,70,137
3468996,1705368,8476,3816,3961,1412,2308157,1659218,5352,2186,2702,1048,92,137
332833,42573,453,221,149,173,266588,47899,286,187,224,196,60,137
224637,33907,172,137,99,262,200873,40150,150,120,161,125,51,137
147652,15666,13,112,60,208,135906,20062,39,93,80,8,44,137
231332,24951,243,92,216,171,224961,32932,236,107,250,110,48,137
140422,26159,239,76,297,367,105375,29519,262,108,458,108,48,137
3413209,5776055,6642,2837,4421,977,1243413,4238710,2605,1240,2316,719,126,137
896572,383233,3280,1298,767,645,446030,222611,1165,491,348,261,118,137
518360,267554,1821,765,733,478,355671,233910,1095,462,887,353,80,137
401319,47608,524,252,444,0,363042,58519,418,249,464,9,55,137
91037,18366,66,214,53,422,81962,24024,86,196,50,473,36,137
16777215,16777215,199733,91790,109296,14650,4455405,15700084,18828,8402,10581,3070,529,138
339803,64712,56,40,159,384,300746,77541,103,53,148,217,55,138
162772,30333,263,249,272,201,127092,33558,321,152,380,170,49,138
122239,21570,324,207,202,131,92942,23423,256,209,238,246,45,138
238017,29669,136,169,132,359,205145,35786,99,126,128,183,51,138
108233,7136,77,55,11,264,92203,9676,95,43,51,95,40,138
581261,93843,501,390,629,263,490332,113018,450,253,366,222,63,138
327686,44876,285,234,331,287,279722,52122,317,148,408,204,55,138
149374,22299,248,127,70,128,118643,24633,190,111,81,47,48,138
426425,175365,649,455,448,341,273988,182726,514,343,446,240,68,138
407681,64726,174,79,107,368,329787,69312,144,67,206,194,64,139
549586,213635,1314,747,836,798,295643,162872,472,369,368,641,100,139
128247,7057,157,90,100,317,113370,8657,168,118,119,387,42,139
109663,12369,118,64,44,271,94272,15003,157,88,147,76,40,139
946598,316263,1812,901,1128,104,581924,283275,905,421,689,160,89,139
260424,59098,50,0,101,283,153718,44765,71,73,156,144,72,139
112696,16195,186,133,162,365,99478,20644,184,119,125,145,40,139
299968,6375,56,0,0,186,298801,8777,50,89,90,22,51,139
215619,33869,321,290,224,285,190344,42239,337,241,299,210,50,140
128432,32595,190,143,137,200,93517,37710,212,109,103,191,47,140
268179,56291,400,213,247,425,216944,59862,275,145,134,306,55,140
97023,24309,190,109,77,112,81787,28765,208,107,85,121,41,140
227195,103059,373,80,207,238,212507,132366,310,92,122,44,50,140
114414,30955,161,97,4,335,106630,39961,140,70,43,186,40,140
108422,26831,165,48,145,436,92666,34840,85,49,156,274,40,140
112580,6083,144,49,71,304,103134,8604,126,26,77,79,39,140
102972,27113,198,66,233,349,93118,35992,205,81,251,110,39,141
194025,34679,29,85,119,239,152822,35289,52,98,195,17,54,141
102914,16856,248,122,68,308,83673,18981,179,84,137,143,42,141
274748,33561,248,160,210,317,233642,41144,223,89,298,95,53,141
158797,39515,262,92,135,116,135879,48331,233,97,103,17,47,141
200843,43969,258,168,93,98,181694,53603,193,148,111,62,49,142
232542,99251,703,360,356,459,160950,118909,580,281,301,351,60,142
198911,39593,332,200,197,375,183661,45254,280,200,242,338,49,142
111950,14565,129,75,56,334,99704,18030,136,85,39,160,39,142
8721561,11089187,52430,23498,23355,3939,2723507,6690598,19873,8513,9340,2670,158,142
207217,29564,453,169,162,318,146972,31533,277,168,154,150,60,142
4657629,3130242,15587,7420,8596,1932,2297716,2602046,8333,3801,4886,2131,111,142
137451,12177,226,126,230,275,114545,14081,223,166,261,126,46,142
106540,36551,190,101,137,429,89318,44948,227,54,172,225,41,142
196343,29431,428,201,459,409,155930,33228,376,238,665,329,52,142
105124,6864,115,107,33,407,83074,6782,126,74,111,233,41,142
169090,36191,293,170,67,437,148765,36501,226,153,98,107,47,142
134428,20013,171,92,117,218,125361,27084,169,76,101,33,42,143
553721,197752,988,471,242,744,426322,206395,864,312,168,993,66,143
141636,26127,133,114,128,448,110753,30780,171,79,129,241,48,143
152562,84702,316,171,42,386,133004,108256,343,115,94,202,46,143
3242179,2639796,21459,10469,11553,1347,1362160,1555285,8069,4188,4956,1387,132,143
11675143,3900527,21777,9738,13461,2392,6810785,3672194,13546,5589,7962,1392,113,143
175296,55872,225,33,318,289,158811,68359,141,38,492,93,47,143
219639,77406,305,234,105,277,186838,91957,321,146,157,192,52,143
131348,12357,184,180,274,304,120734,17142,215,159,363,174,42,144
552851,44453,447,294,80,238,510127,51605,325,221,140,32,60,144
101279,49107,215,138,174,389,87093,61111,191,93,169,159,39,144
151379,66584,290,161,148,164,115233,66652,207,88,277,86,52,144
1634415,2022127,6200,3106,4194,1107,561269,1047929,1738,1043,1375,1008,165,144
258246,36329,367,196,105,52,228284,43365,351,175,251,0,53,144
351859,31809,375,253,118,397,293361,38346,349,181,178,435,57,145
135468,20198,0,119,0,427,100897,18331,29,75,97,214,46,145
407450,136069,616,297,479,123,338811,129647,406,259,458,76,65,145
119564,37631,202,127,172,330,94145,44520,141,126,223,108,45,145
160663,27408,450,245,111,326,125050,31999,303,204,172,202,49,145
289413,71145,422,164,252,394,217078,80803,323,147,231,202,58,145
155608,39223,268,158,126,94,118525,46829,205,121,188,77,50,145
202705,55571,681,277,280,186,149541,61957,451,185,237,93,56,145
107806,29742,152,117,121,374,88307,30216,95,65,80,136,43,146
4830172,6980843,28622,12170,13421,2906,1970568,3681308,7563,3272,4132,2855,156,146
122115,34011,308,145,56,318,92216,36856,251,130,71,262,45,146
875372,88446,969,471,610,267,714084,90768,598,291,589,321,69,146
133050,45548,258,139,123,213,119594,56327,145,143,114,1,43,146
115861,20043,177,168,34,276,99778,26398,153,149,80,132,42,146
231419,71747,561,235,310,499,179966,84249,386,171,350,611,55,146
147923,94916,1600,590,410,189,112353,97079,995,359,275,566,47,146
131586,56018,393,195,272,283,105521,60775,250,111,333,87,46,146
233205,28078,342,88,215,486,212494,34924,265,120,78,164,51,146
292884,160695,508,181,304,394,231152,195437,390,195,196,157,58,146
478327,69586,522,90,403,511,414747,82997,363,164,410,402,61,146
132283,116112,543,292,177,528,93724,110401,412,175,126,201,54,146
801263,376513,1914,841,750,0,626039,406307,1321,576,561,394,71,147
293991,42725,322,263,402,204,273772,55393,292,240,366,192,53,147
235416,63898,296,142,164,589,190985,78924,231,110,155,200,54,147
117345,16577,103,61,116,208,89521,19011,102,94,200,152,44,147
97600,22658,176,116,11,268,85903,30412,139,95,76,132,38,147
118721,18839,229,126,134,194,85053,20375,197,114,125,0,46,147
1620142,210738,1658,773,1217,685,1406927,243562,1231,556,908,462,74,147
342338,140945,481,227,213,142,297048,177069,354,138,360,156,56,148
109714,23479,162,139,36,301,92207,28941,117,81,133,102,40,148
92195,9439,174,100,92,162,80865,9847,218,93,234,90,37,148
115865,46949,102,105,21,358,94994,58746,113,89,17,55,42,148
206907,67713,0,0,0,208,153514,51908,29,67,37,0,57,148
124359,42463,190,88,21,133,93580,47805,214,88,54,35,47,148
1817921,1423479,15977,7354,7573,1013,612152,783956,5223,2541,3509,759,174,149
608426,168167,230,116,195,402,584191,208950,213,117,219,221,60,149
127789,26001,0,0,205,224,117314,34340,36,64,254,0,41,149
112072,22335,269,106,136,380,90011,26187,226,71,208,362,42,149
192229,71232,342,90,178,464,150255,69830,274,85,215,202,50,149
123361,25612,128,95,47,306,96757,30223,85,148,53,144,45,149
330119,139483,484,249,246,188,248983,131454,338,123,130,202,62,149
141734,28431,107,108,143,277,123943,33380,143,56,155,90,44,149
123880,25960,306,185,58,284,108261,29052,280,125,101,72,42,149
92721,12225,181,137,94,230,85451,17853,129,76,146,23,36,150
2929658,461374,1967,1188,1963,570,2177528,476541,1368,737,1427,694,83,150
