"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
485728,22484,123,85,123,390,464998,29427,142,71,100,332,57,146
197556,31674,763,396,1030,584,194378,41686,737,389,826,595,46,146
204585,10057,22,33,193,297,204862,12775,33,53,135,31,46,147
131329,54633,2247,1390,2093,734,128373,72851,1929,1101,1938,1211,40,148
204997,119218,337,248,476,534,176911,142783,259,182,466,373,51,148
167988,19698,61,38,194,202,166627,25394,59,57,163,14,43,148
790550,181354,581,543,1615,355,693982,191026,474,462,1296,575,71,148
340933,29662,35,48,43,244,343035,39783,31,54,89,0,52,149
424381,43290,51,122,55,265,426048,55393,27,103,57,72,54,149
177778,637390,64,38,149,353,161956,837779,63,60,177,191,46,149
332544,40886,2,17,44,387,208991,32527,20,60,154,200,74,149
267324,101197,1168,860,1719,326,266428,134727,922,662,1291,332,49,149
404570,400133,8977,5991,13135,2325,351243,510376,8033,5085,10160,2307,57,149
578765,46814,34,154,120,249,577024,59184,35,128,141,212,58,150
148847,10735,3,17,30,247,151608,13344,10,69,35,5,41,150
465705,15201,59,51,19,235,465244,21783,83,123,82,12,55,150
83941,4300,48,13,0,199,81790,6159,47,75,0,9,33,150
583652,579462,5596,3224,6312,735,496839,672455,4554,2713,5844,826,62,151
146965,12413,45,0,186,384,147737,16423,52,10,308,172,41,152
752248,34307,144,196,249,493,753352,42134,136,109,377,340,59,152
676135,65625,92,96,250,576,675802,83745,88,124,395,328,59,152
750497,84070,98,81,412,246,755931,112830,109,121,306,262,59,152
113501,26756,155,226,132,776,97024,29936,161,170,173,539,42,153
711587,118311,161,112,304,281,623099,144230,145,128,195,107,63,154
394690,77551,459,427,1362,55,335733,80366,357,266,1128,221,60,154
105346,16698,0,49,42,202,103261,23080,18,77,36,0,37,155
127844,17507,0,61,229,269,123758,26121,28,43,159,25,40,156
518076,738285,6470,4452,10402,2608,488021,950927,5862,3816,10434,2098,59,156
137225,10242,87,126,50,361,133380,13302,80,148,86,97,40,156
527557,48477,118,134,236,245,509780,61995,153,105,260,45,58,156
3136108,1235825,3037,2421,7202,1540,1264940,706793,1259,1035,3530,1028,127,157
769038,99143,112,88,656,586,767649,130688,115,92,831,325,60,157
261312,3556,202,100,210,76,257948,4577,193,117,314,13,49,157
169570,113171,756,508,818,328,162738,151115,729,392,919,486,44,157
624051,58996,76,60,140,387,616232,76716,129,73,145,189,59,157
148763,13829,9,0,91,193,148939,18907,14,0,138,35,41,157
266636,969517,351,336,1118,693,237852,1296131,315,252,991,280,51,157
125687,13940,61,27,5,222,120521,19410,65,31,22,43,40,157
216379,11948,51,103,124,336,205586,15103,56,75,159,86,47,157
323336,23994,215,86,259,304,319578,31847,218,91,280,200,52,157
683631,78437,108,189,604,493,690752,102283,94,186,706,372,60,158
129815,21575,7,0,0,244,99324,23124,61,13,0,6,48,158
368676,290670,839,674,1857,351,265569,184101,400,384,1036,399,63,159
420623,36935,103,88,155,438,405678,46155,131,87,141,121,55,159
1174459,82569,163,119,207,339,995560,89590,124,149,180,444,72,159
121257,24765,777,433,933,563,109972,31907,695,346,1081,255,41,159
344594,29910,1795,1100,2014,753,331336,36933,1645,987,2127,835,53,159
156452,89035,1559,1177,3581,235,151773,120487,1442,1186,3727,243,43,160
228608,29285,1899,923,1848,705,221603,36529,1664,835,2153,466,47,160
493767,42032,87,67,401,140,490505,52663,70,71,359,89,56,161
113801,18494,0,60,41,340,111889,23680,0,45,34,130,38,161
697975,100601,96,63,413,329,687591,131588,103,79,453,183,60,161
111769,7911,55,82,242,161,107887,11351,63,26,198,72,37,162
204373,8666,4448,896,758,779,205994,13371,4292,981,652,716,46,162
225401,51183,2273,1432,3028,340,224455,71419,2120,1391,2983,739,47,162
158510,26515,86,92,326,257,152340,33448,76,102,380,99,43,162
429846,35255,32,119,420,106,415633,44742,34,121,274,275,55,162
