"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
177172,272046,32,88,135,378,83427,188411,31,82,114,215,83,166
567589,71674,49,1,105,275,513768,85988,84,77,179,133,60,167
159156,34223,95,11,210,507,146439,42263,99,17,208,281,44,167
371268,9576,39,36,158,210,244178,8374,48,53,120,35,74,170
803803,258784,517,317,1099,833,754070,297019,466,306,1304,714,64,171
379443,55163,42,74,274,407,355756,68558,60,58,402,126,56,172
86356,12841,35,0,86,290,81298,19129,37,25,135,51,34,173
747529,360077,40,69,98,275,283772,314405,60,71,161,88,117,173
305498,219268,393,224,226,358,169629,60255,321,159,223,389,51,173
900308,523956,133,62,124,434,550317,545308,79,66,106,328,80,176
195936,71389,56,83,117,437,182017,90696,26,160,152,194,46,177
1570137,192184,3,6,58,459,1307070,175781,33,43,195,301,81,178
352653,37111,22,122,65,301,332378,46002,65,143,78,141,54,178
678817,54314,176,121,839,130,640193,69434,106,91,603,118,61,179
286496,137069,11,48,174,330,252427,175880,38,113,152,113,52,180
337494,309605,58,155,196,279,135475,141423,48,65,177,30,106,181
209870,44653,45,9,117,188,149511,48240,31,40,194,1,55,182
105691,12517,0,79,0,432,86528,14325,22,77,0,236,41,183
899635,95215,39,0,0,426,450017,50164,55,41,118,96,112,186
647340,174640,39,38,52,461,604155,216150,75,57,106,272,60,190
223811,41262,103,60,472,499,212249,52776,116,56,302,177,49,191
118752,124710,1,58,59,278,92024,77207,13,64,55,86,43,194
187049,5830,50,44,250,269,167659,7823,48,66,81,6,49,194
326165,140939,14,0,70,292,285835,180685,60,24,58,64,54,195
189553,14892,42,78,198,280,171287,17684,56,51,231,128,48,195
143936,82724,21,6,52,375,120540,96172,41,47,95,220,46,197
210834,153661,25,74,0,261,159170,143104,29,44,11,58,56,199
122087,34595,17,106,51,314,104480,43248,28,82,78,81,43,199
132558,20175,1365,828,1342,299,125580,26614,1186,784,1213,330,41,200
110379,14357,40,55,94,326,101614,18008,30,44,123,66,39,200
120861,39924,54,42,132,484,103394,51489,33,62,157,265,42,201
2407274,2424908,66,93,97,453,626151,409066,67,87,221,179,349,201
131203,21658,39,75,76,386,115342,35625,48,82,87,197,43,201
842627,166045,35,70,112,507,566011,160783,47,54,127,187,83,203
128155,55099,47,48,133,219,93577,47024,28,90,138,44,45,203
153961,4997,25,0,0,293,144385,6620,30,13,15,33,45,204
1452299,664910,248,242,361,453,844900,525913,148,132,255,170,107,204
161308,31529,0,0,0,298,129359,34672,18,15,7,30,50,204
263955,116909,48,124,97,224,226825,136169,75,127,128,46,54,205
549469,236548,54,52,228,285,498006,292050,45,40,277,83,62,209
188724,57082,12,64,170,164,164561,70705,28,87,220,61,47,210
154944,173749,2,39,14,262,150575,227389,17,36,69,118,43,211
189481,184854,81,0,78,209,98548,89301,56,8,91,34,58,212
372184,28898,17,0,163,374,358521,37214,26,44,186,198,55,212
133376,84838,40,0,45,210,119258,109246,67,40,5,61,43,213
98885,15456,19,100,141,246,90961,19572,27,56,164,0,37,213
140130,100316,47,50,17,236,99063,98999,41,160,32,0,49,213
94348,10679,16,136,71,312,84234,11916,33,98,148,73,38,214
2115061,846716,306,231,248,884,1513977,669914,177,178,392,482,100,215
