"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
443041,626582,9368,5867,10086,1138,405402,811314,7959,5091,8726,1584,57,148
438679,318384,3280,2196,3748,546,415953,398486,2830,1985,3041,795,57,149
197988,287813,1785,1334,2044,1046,189243,385502,1632,1132,1882,826,46,149
7401078,6732854,58090,34133,70323,0,2275772,3425933,20759,10971,25971,4577,165,150
144360,23269,579,331,1205,589,142249,29069,589,263,1337,573,42,150
146971,18372,207,78,96,296,144681,24303,192,123,122,72,41,151
298747,841993,6169,4040,9344,447,261028,1051582,5124,3533,8287,798,54,151
539835,921810,7592,3991,9400,1199,513185,1176869,6996,3446,8539,1154,59,152
142737,92435,1856,1401,3460,1191,133810,118066,1735,1257,3178,997,42,152
382293,70924,1013,742,1874,822,374188,89760,861,688,1892,695,54,153
569489,171947,3107,2518,8188,1059,548265,218203,2899,2098,7658,1918,58,154
267749,75400,3588,2076,5246,329,267037,99590,3175,1816,4132,161,49,154
114628,62388,438,264,563,360,110596,82958,295,210,421,149,38,154
117118,28998,1107,676,1400,236,114261,41804,913,517,1091,523,38,154
598322,1338471,88888,47152,78729,6411,505532,1617881,72765,39068,65929,11611,62,155
253390,75070,547,225,875,50,245051,94979,507,204,897,83,49,155
286362,97085,1257,960,1953,287,278971,130056,1201,897,1917,575,50,156
398716,196355,1154,855,1752,0,399218,260732,1014,684,1602,74,54,156
141063,16434,95,62,127,260,123816,19806,96,38,103,51,44,156
285619,12853,14,31,19,251,181543,11517,45,50,128,18,70,157
170871,199563,641,359,747,348,164274,267455,564,266,543,298,44,158
96386,5858,32,42,52,241,86355,9487,22,57,76,0,38,159
89734,35662,63,90,118,416,82791,47414,78,87,72,154,35,159
717588,100061,45,90,79,393,504414,80623,58,65,141,245,85,160
86848,58740,1038,565,1327,177,80117,78514,1053,533,1188,482,34,160
150907,70702,23,0,87,335,86286,66142,41,33,93,33,59,161
129055,22015,760,374,852,994,119450,27970,776,349,853,849,41,162
258335,91203,1192,1237,4758,1634,239786,114830,1183,1085,4205,1396,50,162
170968,123046,805,615,677,398,166334,165557,676,546,595,488,44,162
427163,187057,6341,3450,6854,698,414805,235569,5446,2742,5722,407,56,163
424588,12172,419,151,123,293,420497,14111,356,123,155,25,55,163
321456,709124,12290,7417,17191,6696,280774,894962,10570,6599,14867,6477,54,163
165623,55137,604,341,562,372,164317,72589,536,303,486,371,43,163
172286,62440,1890,1177,2409,844,166829,82646,1695,1051,2446,1202,44,163
1721036,108085,55436,9742,3577,340,1346346,113278,40911,7169,2565,1144,76,164
106829,13860,195,172,199,304,100048,17543,181,127,176,54,38,164
89008,22480,273,215,392,275,82805,30458,253,159,425,150,35,164
424238,248748,1507,1166,1969,527,404234,316113,1186,934,1896,1014,56,164
156806,90154,90,119,622,379,137130,113947,94,117,609,384,45,165
110608,280594,401,234,612,559,101658,374495,356,250,620,517,39,166
416320,76867,1078,922,2087,1088,398791,96065,884,881,2313,514,56,166
257483,332546,4152,2468,5040,1117,223320,420107,3585,2235,4604,1631,53,167
171780,35957,1143,995,3534,939,164908,46753,939,864,3266,1618,45,167
418602,206385,3665,2237,4504,630,415157,263774,3390,2054,4868,825,54,168
473736,247290,1493,871,1762,574,465348,321594,1485,719,2142,556,56,168
320355,584938,3095,1875,3414,219,305933,749082,2696,1466,3601,523,53,169
769556,408485,13633,7532,15295,1291,684118,505760,11241,6248,13316,1408,65,169
223182,192179,897,588,2866,603,217752,256800,612,591,2777,451,48,172
370632,25055,44,63,179,248,312384,28554,43,104,246,14,58,172
151330,99408,1473,743,1588,1054,142688,129640,1299,646,1447,660,43,173
