"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
142956,84278,234,145,87,281,114419,97549,156,122,233,26,47,140
176189,73455,66,158,33,375,152485,92875,43,175,55,202,46,140
93045,21503,203,95,46,237,84260,26885,136,85,23,50,36,140
426388,82718,639,339,500,565,369503,88182,501,278,483,312,60,140
129205,40392,191,133,256,312,117166,50050,130,96,289,121,41,140
319756,76374,152,99,138,530,289124,92968,126,98,189,433,54,141
100816,50806,143,128,186,240,93475,62809,194,150,112,51,38,141
105095,55319,172,85,80,304,87497,70698,176,71,212,67,41,141
760641,1051052,6965,3666,4641,813,615056,1141548,4878,2704,3523,916,76,141
115636,9098,48,52,214,316,113851,12237,52,18,126,137,38,141
1599555,1757280,5376,2549,4554,843,553013,1079762,1909,940,1638,797,152,142
166017,4741,39,49,5,329,167185,5758,44,34,74,91,43,142
144094,261472,509,161,327,203,95467,316847,330,144,310,271,53,142
426211,129861,287,241,411,153,343180,136595,244,108,401,68,61,142
192479,69038,489,241,365,418,147580,77695,364,186,427,273,53,142
120602,63866,134,96,262,234,108883,76520,63,65,297,46,41,142
151593,74309,422,155,194,181,106357,62252,234,141,196,99,58,142
409148,109600,228,88,379,347,364444,129204,232,106,302,187,58,142
99144,48298,182,135,337,322,83950,58304,177,137,219,242,39,143
268463,201169,802,388,598,0,176941,185667,508,286,530,51,63,143
98817,104168,188,94,234,275,88191,135893,154,151,170,25,39,143
299045,192921,889,310,438,346,204600,162351,567,256,419,216,69,143
191536,209541,1013,535,624,313,124885,240966,738,401,375,200,56,143
224277,122215,341,174,224,254,183604,148774,388,79,236,237,52,143
111672,111849,474,213,159,161,83941,100450,287,187,190,56,45,144
330981,347314,805,442,502,406,145857,233218,405,231,460,179,88,144
253448,148440,371,245,324,332,170590,129118,181,143,354,106,65,145
421021,125360,253,236,368,316,390237,157155,245,180,277,227,56,145
405514,182078,401,325,631,323,336167,214978,407,206,462,144,59,145
226319,168521,484,188,353,481,146082,166084,279,103,330,382,63,145
373168,353971,908,652,283,1075,283081,324866,630,352,270,605,74,146
188766,29217,243,128,153,284,171486,37583,247,147,162,8,47,146
319582,112167,797,366,248,325,259987,121489,575,260,321,222,58,146
616790,178740,1537,886,698,272,454769,182125,1137,617,544,198,68,147
98560,56453,168,186,356,470,88692,53850,78,115,292,247,35,147
125870,85333,164,96,141,203,108106,103998,154,139,151,1,43,147
735971,447794,1309,626,780,251,281630,233234,469,255,487,282,137,147
184828,89487,397,110,326,352,151696,101630,270,101,346,178,51,147
976732,5753163,5405,2487,2612,638,297623,4639582,1639,714,883,470,142,147
111422,34616,152,158,124,248,94568,35406,100,123,229,108,40,148
107418,47620,214,154,342,172,86861,58338,147,194,512,155,42,148
477708,513601,921,408,508,459,277026,351829,525,261,260,360,92,148
790763,1047413,2996,1475,2581,135,301628,507155,986,425,1008,837,174,148
149701,112683,249,196,342,352,86869,82868,243,123,202,136,49,148
178675,118039,363,303,377,502,117304,105851,248,165,264,532,59,149
333853,62000,376,161,32,325,312343,75596,361,160,41,141,53,149
96268,22704,88,119,111,313,88480,29554,119,108,112,143,37,150
92109,44471,122,60,182,246,82814,57353,130,60,96,159,37,150
276700,212199,479,197,366,222,186635,219164,246,123,272,233,62,150
153478,102802,682,398,421,271,116895,109447,461,267,303,102,50,150
100518,54800,181,216,291,173,84613,68912,173,167,285,272,39,150
128454,48007,129,84,202,304,117458,63963,147,102,97,99,41,150
341271,236073,1685,759,996,0,204875,170867,932,449,785,153,79,150
151298,51780,182,211,248,587,129230,60841,203,116,168,332,46,152
152259,24201,114,80,201,482,143265,28127,141,74,303,153,44,152
161113,112173,261,163,436,187,122379,124652,193,153,363,98,51,152
382494,108749,848,435,725,804,337108,112530,763,284,800,507,57,152
141258,123748,408,176,340,166,113422,129474,277,129,430,54,49,152
191775,236293,712,354,415,746,130355,244645,542,226,455,1083,63,153
146828,93069,424,220,59,384,92213,73647,268,146,72,203,60,153
264595,55644,301,144,508,412,240865,65896,299,117,557,265,52,154
319414,115276,732,324,493,774,277005,132918,595,270,275,536,55,156
192745,45200,184,137,200,327,171865,52768,125,96,120,185,48,156
743142,483844,1006,485,291,670,529759,338461,452,256,254,607,92,156
137274,175025,803,267,312,552,123539,199862,627,195,297,489,50,156
648723,515989,881,418,781,275,407513,249061,291,180,598,325,143,156
203867,119567,298,199,175,396,152340,107853,197,138,313,296,58,156
200317,295342,480,354,332,300,112888,258279,318,194,453,210,68,156
426211,210208,504,323,271,221,339658,242675,421,216,238,79,61,156
123050,53690,207,137,174,91,105373,66505,178,114,185,53,44,156
146253,53293,216,149,365,263,125644,61417,134,132,354,189,46,156
183420,82157,327,100,80,338,135169,90915,186,115,133,130,55,157
1082654,1714176,3288,1515,2655,557,462990,997680,1328,553,952,455,131,158
880809,470381,1464,640,1099,151,639728,428378,764,434,937,350,86,158
450561,104456,329,189,370,248,418790,123580,275,143,303,140,58,158
147180,61681,143,100,135,334,129919,76784,134,75,191,128,44,158
279900,217813,550,416,520,339,180978,218450,297,186,487,243,68,158
861757,830715,2391,1082,1431,706,516071,620965,1193,552,935,854,108,159
