"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
109740,33389,116,122,97,269,103029,41235,121,106,66,152,40,141
125917,65833,223,138,269,253,114211,85023,293,137,327,146,41,141
186405,142195,262,162,50,338,157737,161100,161,141,71,130,49,141
108736,54011,203,54,117,238,100814,73374,171,69,214,144,39,141
162470,170103,303,138,611,254,114230,175113,196,131,478,528,56,141
519505,145641,549,373,610,497,475963,165675,522,253,460,156,59,143
239222,30389,321,206,391,283,216314,34662,231,170,350,56,51,143
198004,45471,224,155,0,262,182720,56096,265,138,22,198,46,143
273455,58364,652,345,599,328,232692,63284,517,342,383,263,55,143
1425835,207194,1660,645,1276,310,1390248,250953,1524,521,1229,190,69,143
232381,83815,243,184,180,215,221087,105385,238,106,147,165,48,144
229376,53484,109,115,283,397,218558,71039,129,84,302,161,48,144
250839,68502,169,66,58,375,236549,85620,123,105,49,237,50,144
180363,58524,123,3,262,234,163456,75980,76,36,201,100,46,144
193495,55944,331,174,425,272,174231,74522,314,146,479,407,47,144
278941,139062,535,255,390,0,190460,130997,344,245,345,152,69,144
1289557,2328005,5677,2725,4030,1630,545114,1190892,1933,1050,1678,1025,146,144
261681,95162,349,74,18,265,238506,121286,305,113,143,68,52,145
183905,90613,416,291,180,206,162119,99640,229,242,255,82,49,145
114680,61529,222,158,122,278,93635,77398,168,130,98,152,43,146
181909,30921,169,129,349,240,166267,39837,181,92,317,81,45,146
178590,123039,336,208,176,251,130275,136436,264,205,173,22,52,146
442528,141318,427,157,281,438,351921,159096,386,162,431,281,61,146
718435,317872,1200,593,1156,350,534205,277023,830,348,1176,278,77,146
218582,49038,136,57,286,422,202464,62886,146,62,503,292,48,146
211612,57971,71,188,261,157,191504,68432,99,147,252,0,49,146
385552,78736,368,194,310,108,341596,97732,322,172,501,71,56,146
138747,66518,208,149,278,491,112845,82547,152,131,331,401,44,146
