"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
472747,510859,3008,1610,2065,377,220943,307113,986,622,1160,408,102,137
208304,83848,210,270,199,251,183492,96884,127,235,171,84,50,137
214889,112031,646,345,299,341,172631,130577,502,263,242,270,53,137
148895,120204,362,198,114,259,104019,125239,278,225,223,196,56,137
615814,240878,837,571,611,29,469439,271140,759,393,528,154,67,138
354822,63664,0,21,56,176,293295,63070,32,36,131,128,62,138
620149,563773,1784,939,1035,150,283449,364858,765,401,438,697,107,138
227937,251800,696,443,273,566,146528,156143,369,235,192,324,72,138
351872,201669,578,215,404,184,256992,193161,347,166,509,163,66,138
367909,108559,830,461,516,469,306911,108102,644,298,543,616,60,138
170845,24411,101,88,185,378,159725,30966,92,98,165,327,46,138
119247,39446,59,132,50,392,99027,45417,88,127,200,332,43,138
179177,71769,294,215,121,233,143532,80270,227,153,227,142,50,138
281984,249279,616,305,200,477,210762,235383,339,233,249,433,63,138
165963,61086,58,127,135,245,151663,72617,36,102,196,116,46,138
105702,34133,138,92,256,367,84700,41954,168,84,249,295,42,138
247476,219066,535,364,735,286,147518,172309,359,216,324,330,78,138
436642,241043,627,281,520,234,309281,242778,496,239,410,253,66,138
94789,19187,275,85,307,183,84399,26172,251,91,293,104,37,138
449281,163107,517,262,371,447,381674,161638,357,173,493,270,63,138
159179,50528,240,239,268,555,109221,48676,161,183,261,274,55,138
271750,225371,552,544,313,306,190142,160102,369,184,180,184,69,138
148316,115612,263,148,142,521,108808,105248,187,131,249,472,51,138
336118,491194,1128,559,836,120,165993,328847,448,277,431,142,99,138
125327,45086,253,75,205,268,110854,48989,201,56,234,175,43,138
135486,36632,180,117,295,212,121197,41310,223,119,235,38,43,139
373015,77540,299,128,470,277,329367,93043,206,175,364,104,56,139
179578,118765,331,292,240,200,145640,118383,260,218,214,355,50,139
201649,53398,248,107,276,241,186613,63185,319,68,323,276,48,139
98580,31323,129,34,119,331,82280,37410,91,70,104,126,39,139
111402,89538,148,109,505,404,86512,106246,246,67,357,262,46,139
188940,32126,114,35,150,298,150015,39050,95,35,219,164,51,139
110852,73933,166,150,100,153,88987,79055,183,114,147,82,42,139
213126,131949,549,283,359,606,167958,142035,562,182,379,324,54,139
193378,85121,336,193,123,6,125593,57701,125,160,162,168,70,139
94363,75773,91,100,247,351,80952,83422,95,82,274,100,38,139
168541,76706,102,110,229,318,143251,87300,139,99,305,148,49,139
157196,166115,510,276,396,244,83204,90064,176,192,304,88,52,139
166373,163157,354,173,258,225,127084,161847,299,124,205,43,53,139
209008,65824,208,205,222,281,178454,69953,277,167,198,116,49,139
123961,48882,202,126,242,277,101657,60893,140,94,315,148,44,139
