"FSC.A","SSC.A","FL1.A","FL2.A","FL3.A","FL4.A","FSC.H","SSC.H","FL1.H","FL2.H","FL3.H","FL4.H","Width"
16.3646818558646,14.0595134639337,7.4757334309664,7.59245703726808,7.78790255939143,8.17990909001493,16.3650408436661,14.5230718269404,7.4262647547021,7.7279204545632,7.74819284958946,7.4594316186373,5.04439411935845
18.2184875577975,14.792281927179,8.05528243550119,7.45121111183233,8.62935662007961,8.45532722030456,18.2244304006255,15.2383300946457,8.25266543245025,7.52356195605701,8.61838550225861,7.85174904141606,5.6724253419715
18.2871667573239,16.657123024866,6.93073733756289,7.01122725542325,8.55458885167764,8.32192809488736,18.1703309762457,17.0404716734024,7.13955135239879,6.93073733756289,8.05528243550119,7.33091687811462,5.7279204545632
18.8050888688913,16.0069615449597,5.8073549220576,6.7279204545632,6.55458885167764,8.81057163474115,18.7742723077347,16.3303041906969,6.32192809488736,6.85798099512757,6.79441586635011,8.44294349584873,5.8073549220576
19.8550463843517,17.1259885126562,10.4019461239765,9.90839262077375,11.1091777033553,10.3772105303886,19.7246970294414,17.3652801192503,10.1711767976518,9.34651373316563,10.9196082386033,10.1006623390052,6.04439411935845
19.2304004670198,16.6212935416438,6.75488750216347,5.52356195605701,8.56605403817109,6.39231742277876,19.2180641585614,16.987297325151,6.56985560833095,6.4594316186373,8.82017896241519,6.75488750216347,5.88264304936184
16.7416776449459,14.742993564406,8.97154355395077,7.70043971814109,9.37068740680722,9.05256805080415,16.5987649457616,15.125736329395,8.76818432477693,7.91288933622996,9.1548181090521,9.4797802640291,5.28540221886225
19.2123230104667,15.748612176737,8.52356195605701,8.45121111183233,9.93221475196838,7.82017896241519,19.1966933677986,16.0665937763122,8.56605403817109,8.1548181090521,9.7431513941125,7.88874324889826,5.83289001416474
18.5320514757465,15.5529392173517,5.55458885167764,5.85798099512757,6.68650052718322,8.81378119121704,18.5209370584818,16.0136280010947,4.32192809488736,5.83289001416474,6.6724253419715,7.74819284958946,5.70043971814109
18.7666291929162,15.8964033636864,7,6.7279204545632,7.10852445677817,4.16992500144231,18.7617524872458,16.3036380695397,6.6724253419715,6.71424551766612,7.8008998999203,4.58496250072116,5.78135971352466
16.9818905499311,17.4350597858548,10.7887183326905,10.0579917227592,11.2900188469326,9.2807707701306,16.441809467146,17.430330034996,9.97154355395077,9.45121111183233,11.0947375050481,9.36850646150769,5.58496250072116
16.5938433531423,14.9977528453245,8.89178370321831,8.76818432477693,8.78463484555752,9.11113567023471,16.4678602407079,15.1814240568768,8.55842071326866,8.2667865406949,8.45532722030456,9.08214904135387,5.16992500144231
18.8499212168283,16.0354864512922,6.49185309632967,4.64385618977472,3.8073549220576,8.06608919045777,18.8384129979527,16.4479387975605,6.76818432477693,6.59991284218713,7.4757334309664,7.08746284125034,5.8073549220576
19.10255244085,16.8408516690712,10.5372184005386,9.8811139606751,11.3404064908533,8.2045711442492,18.9742885411891,17.1384118064842,10.3487281542311,9.78463484555752,11.2306209331299,8.54689445988764,5.90689059560852
18.6188443017667,14.7768442324022,3,7.12928301694497,7.31288295528436,8.42206476617281,18.6008348567676,15.1938718244301,4.32192809488736,7.01122725542325,8.02236781302845,8.84862294042934,5.75488750216347
17.2883344076707,14.5595563407028,8.46352437327118,7.69348695749933,8.73131903102506,7.61470984411521,17.1918496109045,14.942239575364,8.14465824283188,7.4594316186373,8.66177809777199,7.83289001416474,5.4594316186373
18.8342735152347,15.3204832677248,6.56985560833095,7.66533591718518,8.01122725542325,8.52356195605701,18.8415152087793,15.6486665373495,6.52356195605701,7.27612440527424,7.88264304936184,7.63662462054365,5.78135971352466
18.6417518996802,17.7071366598955,11.0382331347318,10.1848753429083,11.0105281058865,9.57364718749332,18.1491070276622,17.6344920227777,10.3309168781146,9.37721053038855,10.2632692003727,9.09803208296053,6.12928301694497
17.7890750885092,17.3863003721675,7.57742882803575,6.8073549220576,9.2240016741981,8.92777796208234,17.616548843779,17.6814031437369,6.74146698640115,7.16992500144231,8.61102479730735,8.17990909001493,5.6724253419715
18.0492104240996,15.7727011792355,6.8703647195834,7.05528243550119,8.70043971814109,8.62570884306447,17.9664941864395,16.1897859588602,6.62935662007961,6.10852445677817,9.08214904135387,8,5.64385618977472
17.4590152980197,17.5749408557445,10.8415643477306,9.96866679319521,10.8879821330585,9.21431912080077,16.7024703295819,17.5387800297006,9.89178370321831,9.08214904135387,10.1749256825007,9.34207466799914,5.90689059560852
20.442849364894,17.4960579540484,10.1510165388922,9.61838550225861,11.2240016741981,8.7714894695006,20.3355888058286,17.8064174595087,9.8811139606751,9.2667865406949,10.8665062122262,8.83920378809694,6.10852445677817
17.7969204853237,15.9828153651899,8.6582114827518,7.8703647195834,9.39016895620018,8.99717948093762,17.291782247055,16.0864679934641,8.34429590791582,7.79441586635011,9.49585502688717,8.88264304936184,5.8073549220576
17.1825689374966,14.0792347572456,6.55458885167764,6.06608919045777,6.58496250072116,7.62205181945638,17.1571594012438,14.5435152161522,6.83289001416474,6.58496250072116,7.02236781302845,5.78135971352466,5.39231742277876
20.4484218501517,19.3208798582693,8.29462074889163,8,9.30833903013941,7.94251450533924,20.3433950260541,19.6444055490986,7.99435343685886,7.93073733756289,8.77807712953536,7.38370429247405,6.10852445677817
