"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
255856,101111,343,343,1863,1769,185686,110093,252,208,1502,1752,59,146
262339,40585,102,102,1798,8267,256792,53379,107,78,1219,6073,48,147
220263,190908,869,575,3093,2988,113645,108478,419,220,1665,2023,70,149
663709,2812918,2377,1517,5120,1285,438396,3006286,1275,905,2309,1020,82,150
180169,22850,66,80,682,1893,175486,30238,62,65,460,2286,44,150
488030,34174,154,189,1340,7550,488556,45203,132,151,1370,6856,56,150
445339,63859,68,65,781,4417,442423,83369,94,60,810,4079,54,150
300059,113933,282,270,2008,3856,277934,142238,259,222,2442,3341,53,150
95100,180659,12,78,54,235,90066,252827,17,69,76,4,35,150
202630,46201,0,35,117,404,187622,61228,35,44,85,189,47,150
148691,48894,270,288,1870,3836,131166,64533,228,317,2020,2919,44,151
214886,64612,188,318,1558,1705,199783,82329,228,177,1643,1272,48,151
188457,43760,250,142,1196,1174,168396,50459,211,87,1160,1079,47,152
142936,7691,0,28,25,195,102822,8740,32,40,69,125,49,152
163818,46556,160,4269,26898,0,158141,60077,181,3658,24938,439,44,153
406631,93037,143,164,1097,1732,329449,97373,106,75,838,1431,64,153
122401,15841,22,70,114,266,90911,14680,39,44,152,12,48,153
171883,54174,155,134,450,868,150800,68189,195,98,498,655,47,153
153850,37937,241,171,522,517,127863,45508,259,80,482,279,46,154
889702,1039553,1370,958,3608,1157,722066,1242442,934,649,3168,831,67,154
236715,35875,176,854,4977,660,209132,42414,104,793,4626,477,51,155
216227,39648,103,66,1582,4427,194890,47260,147,94,1634,2794,50,155
504794,259376,500,357,2024,9409,478357,290946,355,217,1881,9440,63,156
1027490,233217,951,813,5928,6983,685854,195518,488,477,3133,3275,91,157
202554,392827,1035,893,5589,6966,91958,225777,372,395,2009,2577,99,157
136532,70964,383,299,2079,2820,104352,78334,314,149,1793,2056,50,157
473450,593256,733,453,1384,225,428985,753076,561,450,1491,199,58,158
85928,47180,122,82,196,106,82003,56041,72,97,392,22,34,158
294343,119165,188,160,1217,1944,264230,112368,165,120,859,1036,53,158
219275,40684,92,97,851,4043,211808,52333,96,81,1107,5017,47,159
