"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
338534,272625,526,395,1398,152,299008,349831,344,301,1281,225,53,141
188437,82770,274,277,953,211,163416,103792,247,235,1040,175,48,141
187740,33175,50,93,171,497,181383,42305,75,72,166,286,46,141
153379,17510,88,168,439,127,151668,22760,145,138,565,60,42,141
139571,25025,23,85,134,387,106551,34600,33,84,150,193,47,142
183405,107367,598,515,2256,734,133061,105002,471,424,1396,475,56,142
701672,63378,68,86,416,687,708341,81497,74,115,333,538,59,142
442916,35150,79,77,99,541,440513,47228,83,103,246,551,55,143
180045,27235,37,42,135,421,180437,37657,62,32,119,250,44,143
112337,28098,282,85,468,860,103572,36804,301,119,443,726,39,143
208346,85128,379,243,840,477,195261,107627,288,289,816,358,47,143
91214,60773,299,78,637,177,84870,79374,250,50,558,417,36,144
341747,206992,264,223,647,634,321375,244882,198,147,678,385,53,144
1515448,3778303,849,638,2358,534,1287514,4761372,589,501,1983,582,71,144
137957,49665,266,146,553,406,124068,62919,231,134,402,468,42,144
184145,105817,345,370,1134,781,131689,114499,211,241,840,1090,57,144
297184,27027,104,68,467,493,283913,34343,64,49,435,264,51,145
148548,52304,329,172,845,797,126015,64747,263,137,928,851,46,145
549625,988937,1887,1221,4267,1157,417509,1042818,1335,875,3219,907,66,145
570836,324540,979,940,3750,258,328332,159806,424,393,1284,452,126,145
975080,687738,1808,1277,5371,2425,770912,754531,1299,841,3927,1999,69,145
344340,61201,548,428,2006,490,306531,72748,496,391,2076,493,55,145
1214663,89742,139,127,554,750,1181815,114080,154,162,325,814,66,146
745824,68429,47,16,204,270,753539,87619,45,78,128,48,59,146
162177,61024,303,198,977,907,133355,74111,201,155,792,769,48,146
161814,65091,182,206,754,349,149362,82538,111,196,713,382,45,146
715016,655089,785,657,2001,1107,668551,801018,702,593,1982,1203,61,146
221248,238532,327,281,1014,633,185975,304675,325,195,750,694,51,146
430728,308788,1055,820,3128,835,289439,260339,706,385,1807,444,82,146
158309,60867,691,476,2213,695,113422,43678,393,257,1243,273,49,146
180823,73933,33,77,127,370,151226,96940,47,68,213,98,48,146
151236,35034,130,111,341,534,140289,45736,144,64,386,382,44,147
130334,18257,304,191,658,364,116058,20973,257,180,549,205,42,147
416284,410260,849,501,1704,640,339455,496549,592,469,1616,307,61,147
774395,75943,106,122,528,383,786881,99415,108,116,662,344,60,147
338429,222122,680,595,2711,206,232809,222568,467,398,2343,622,66,147
193806,342856,374,265,1354,538,180531,451254,291,256,896,593,47,147
410646,123994,235,241,485,383,383134,156836,210,199,474,224,56,147
120600,80303,252,341,1014,309,97843,79108,188,192,876,316,44,147
214804,175682,269,147,466,361,172413,229683,201,185,540,382,52,147
607884,85595,144,117,413,208,613805,113570,110,97,386,224,58,147
137696,134863,335,410,1512,853,95616,82078,140,202,988,520,46,148
496142,49811,90,72,128,609,510231,65034,105,72,154,445,55,148
120176,747045,97,90,362,456,106225,1019301,73,99,200,203,41,148
293382,222320,773,622,2766,3468,206393,200042,435,305,1713,2495,66,148
170474,77740,368,203,1705,520,84333,52816,147,152,879,357,68,148
135884,65924,307,320,1400,822,107922,74907,266,228,1175,651,45,148
896881,460942,992,929,4898,1562,655975,448414,582,560,3026,1385,79,148
358568,43531,21,80,438,716,350110,57416,33,149,299,471,53,149
243550,147258,172,138,697,357,240049,198164,210,136,675,155,48,149
554154,1703845,1057,801,4801,1170,433196,1611629,626,510,3273,856,68,149
338966,29107,49,150,206,592,335731,41042,65,149,182,665,52,149
516429,46656,129,151,601,423,501136,57837,180,134,853,306,58,149
335732,32426,14,26,176,588,324188,41651,59,37,276,366,51,150
380343,376167,431,333,1133,792,168383,102864,202,161,397,297,105,150
320440,248255,695,581,2534,1645,174969,181551,495,375,1591,913,84,150
546853,153223,698,672,3475,937,457250,168582,583,503,2460,875,65,150
785115,726770,1395,1137,2975,1308,676973,827095,886,727,2391,944,70,150
820812,97808,72,127,494,292,816884,127687,73,170,333,257,61,150
228635,161102,253,277,520,491,210664,200245,207,212,473,232,49,150
448814,556331,1482,1084,3305,566,390501,651179,1260,925,2551,792,60,151
147333,18695,118,17,358,381,143655,24703,89,22,450,101,42,151
185277,150745,691,576,2377,738,123234,149159,583,451,1650,351,59,151
3076891,6175702,12212,8014,24290,5450,1778956,5575758,7133,4534,14305,3322,101,151
611314,556509,1022,737,2946,1460,532838,652840,842,564,2806,915,63,152
320156,279049,405,262,904,277,281647,341555,304,250,582,190,56,152
482177,32828,98,101,113,236,484124,42564,74,84,96,106,55,152
403958,165660,567,358,1772,444,237614,152967,300,273,1179,466,80,152
327862,168680,333,340,990,376,298260,212745,253,233,1000,206,55,152
210382,104023,670,627,2750,606,160186,78940,404,345,1727,743,57,152
151059,55096,212,192,471,326,133864,63443,139,159,502,171,48,153
612497,27918,90,133,143,426,587538,36911,115,112,254,215,59,153
98024,40053,135,77,215,279,87992,50591,148,82,187,202,37,153
241727,167762,686,550,2339,0,160716,190944,562,405,2209,286,59,153
85656,19951,48,60,59,238,85363,31158,56,137,104,16,34,153
508391,323693,1109,1065,3462,628,279564,264719,574,631,2111,530,89,153
107132,102669,73,157,513,145,98507,138740,48,159,633,221,37,153
111559,22953,201,173,744,55,94933,27917,156,149,541,328,40,154
495365,1616274,1155,876,3493,295,408338,1980373,932,644,2804,348,62,154
305508,22232,32,135,199,261,251273,25029,39,112,356,70,55,154
110554,55438,211,190,1102,238,88478,61639,186,159,737,123,43,154
434957,43367,155,111,156,558,437596,56514,119,83,174,416,55,154
336647,274285,1192,1137,3973,1380,148008,124829,554,430,1523,679,94,154
1515360,2760284,3750,2593,10230,3567,563942,2585292,1249,887,3899,1990,130,155
699622,84853,85,31,314,602,705834,111804,98,41,312,419,60,155
842698,283760,1234,1147,4259,107,605570,285834,850,783,3234,602,89,155
153566,135911,487,380,1768,919,108896,153046,338,338,1548,1025,51,156
608142,85766,59,115,408,153,600969,110593,56,102,375,191,58,156
222526,359301,963,761,2324,423,108723,189584,337,296,1215,365,79,156
716475,62594,128,65,406,667,713123,81649,101,77,287,350,60,156
166204,109428,146,110,578,505,137428,136984,120,107,430,443,48,156
