"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
129275,12836,62,27,62,298,105258,16281,62,55,90,85,45,153
259784,15216,51,78,286,550,253401,20011,51,77,337,337,48,154
91035,35635,172,151,534,207,82227,46054,130,167,429,43,36,154
206721,143670,411,387,1755,202,116777,93243,189,183,997,224,79,155
1001779,1731495,2039,2142,8221,409,527529,1504274,1207,1273,5286,1407,94,155
380607,297598,38,55,97,191,387695,399287,59,93,99,42,53,156
882736,863903,114,47,339,567,332078,246088,59,111,181,422,205,156
431816,54888,130,93,372,508,411485,69584,106,90,444,293,56,157
219275,21901,23,40,164,395,175389,25514,47,48,358,209,52,158
569801,214536,89,70,84,318,338113,211778,67,88,84,292,86,158
345151,39645,123,113,428,247,329957,54400,149,162,436,192,52,159
96444,33758,31,53,56,338,88602,42314,42,83,113,59,38,160
1556784,5962088,94,46,0,261,841805,6873161,72,69,29,33,88,163
97452,32219,7,27,25,304,93603,46524,34,4,18,142,36,163
133946,41047,37,22,117,305,127707,55150,42,30,93,122,42,164
126977,71476,216,115,759,1569,107596,57868,171,109,770,1350,45,164
394069,195953,541,499,2563,3758,331904,192626,414,333,1929,3042,61,164
657700,89900,103,70,227,306,657175,118773,83,62,160,100,59,164
146865,219993,452,477,1750,1297,126723,284421,349,369,1580,1152,44,166
218647,6080,52,38,0,243,208813,8092,78,85,24,5,48,167
542779,786452,32,23,142,422,486744,1022171,42,21,301,243,59,168
779773,51241,43,111,521,325,775272,65036,85,105,414,213,61,168
815144,77954,110,83,431,223,815447,101313,114,102,478,102,61,169
144930,72413,191,257,1035,704,124726,92911,157,166,1093,559,45,169
270457,51943,212,260,833,284,245457,66207,134,156,680,189,51,169
370393,127053,46,0,125,580,341845,166766,38,41,172,250,55,169
471765,39418,36,77,261,229,454051,48536,52,49,292,51,56,170
1318200,299027,11,75,31,198,957191,259584,23,63,134,22,85,170
117119,140767,0,53,65,440,113635,194069,39,88,171,236,39,170
404439,110440,23,35,3,288,348788,135604,33,51,82,170,57,171
127907,50909,67,76,91,284,127382,70065,77,74,107,45,40,172
109222,42454,227,180,865,62,91458,56530,156,160,872,0,40,174
127046,261993,62,52,42,182,93736,308938,64,95,77,18,46,174
282860,281678,48,100,134,214,135624,137621,40,100,175,114,82,175
649993,61148,69,38,126,278,569046,65726,58,97,133,15,67,175
98167,26133,22,43,168,271,82684,32899,21,31,130,55,39,176
281957,26059,48,98,539,399,272227,36162,99,53,707,326,50,176
196060,109662,268,390,1396,456,154065,120387,199,272,920,453,56,177
171438,66253,51,121,374,249,168229,92378,74,82,426,40,44,177
127950,127493,95,213,634,402,116470,174728,145,179,550,346,41,179
141635,35024,92,125,44,366,138699,48687,67,85,32,88,41,181
88688,80693,130,153,956,368,80676,106292,141,170,1061,91,35,181
284883,241412,0,40,97,246,194601,196345,30,47,139,170,69,181
263164,241185,28,92,151,261,247243,310546,73,41,75,36,52,181
224121,19487,51,21,113,359,170773,21978,41,40,192,91,57,182
103689,276048,48,102,116,245,80910,366411,52,77,116,24,42,182
357846,50083,79,68,462,352,342159,65196,70,109,361,227,54,183
316590,186109,26,165,188,324,194959,84373,28,78,131,45,78,184
553428,841456,87,70,273,357,403884,875345,66,57,237,189,71,184
354804,144475,48,32,87,419,336874,181481,66,102,109,286,54,185
395726,274240,43,58,105,250,392009,368996,118,120,136,19,54,185
94586,107508,80,78,363,268,86399,141421,68,108,272,126,36,187
127884,25225,47,56,79,246,112715,34005,65,134,139,14,42,187
157606,109443,191,295,973,580,133135,137377,143,256,917,445,47,187
93166,3844,41,17,19,462,84549,6058,41,55,18,138,36,187
764800,1281199,954,1108,4431,904,685800,1632843,674,876,3907,1802,63,188
103991,87126,187,207,1199,577,91877,107811,129,154,1066,446,39,188
418894,300255,0,106,82,298,414263,401408,0,102,131,102,55,188
94169,16857,37,13,130,244,89433,22342,44,47,94,1,35,189
136793,29346,14,0,88,232,123364,38535,14,56,122,0,43,189
589421,570615,1806,2155,11050,2256,246280,208681,547,622,3166,1649,155,190
803942,89818,93,113,127,389,805166,117710,55,156,128,152,61,190
175601,77921,77,103,123,274,109964,67920,57,79,113,64,62,190
311600,58143,23,123,0,249,179515,40935,50,71,39,46,77,191
302601,194663,74,6,22,277,305977,263598,48,24,47,35,50,193
160374,534477,908,693,1881,1677,80587,298947,334,232,624,922,56,194
311152,435954,0,36,183,166,85120,181428,56,75,285,55,146,197
720565,86686,175,186,464,615,697648,109011,155,153,460,712,60,197
187231,36673,54,0,91,281,176234,46313,58,38,115,34,46,198
467838,192581,23,35,124,461,401749,230673,41,70,206,191,61,198
219086,66598,205,225,1345,813,179537,79476,139,176,1069,610,52,199
403888,318383,41,23,0,264,403745,419896,85,119,10,7,54,200
381189,658524,21,47,74,278,337880,860505,24,49,59,11,55,200
200296,58991,26,43,0,325,154753,62855,19,87,0,116,53,200
204850,176966,4,36,92,292,206856,233482,35,19,80,37,45,200
133073,13330,863,518,1545,223,130447,17808,754,408,1685,38,40,201
738280,84516,95,170,434,348,742102,111280,114,144,498,218,59,201
100920,18253,136,136,295,135,94371,22365,174,102,276,80,37,202
130640,7664,28,0,85,372,121211,10694,33,9,100,126,41,202
99510,166249,54,28,26,258,97857,226936,79,35,68,16,37,202
175527,169630,0,31,131,260,181766,229597,4,27,167,27,44,202
513442,31064,21,40,428,231,507125,40676,46,79,373,169,56,202
327254,596317,23,18,142,433,287571,764096,38,51,147,114,54,203
178086,72824,241,259,1096,547,156423,92519,169,216,1483,1281,46,203
296611,478764,21,30,149,459,251807,629070,15,61,125,216,53,204
261298,15167,68,10,288,211,241936,19293,74,24,248,39,50,204
608056,830507,43,48,161,247,531919,1071030,81,64,150,3,61,204
557533,792121,63,95,117,233,497889,1017336,34,101,129,19,59,204
202572,137959,411,481,2270,682,158004,146590,229,335,1822,537,54,206
872647,523192,18,53,116,265,467532,406882,62,65,119,124,106,207
205049,450349,263,220,2086,0,197673,599258,234,119,1942,380,46,207
16777215,16777215,4201918,2544087,3967040,594860,5955404,11049387,675738,391671,649395,100309,339,207
386399,45118,51,133,561,380,378935,56209,60,87,424,227,54,207
181406,338624,0,122,133,216,85327,145274,55,59,117,53,50,207
785039,79824,128,175,722,415,767877,99942,94,109,924,237,61,208
372730,451532,69,75,0,257,195895,267479,57,81,207,94,85,209
407381,294711,51,0,80,419,402554,383802,47,49,153,236,55,211
520176,847317,694,808,4260,1088,408377,987466,466,674,3756,916,63,211
321464,84910,93,42,176,503,203361,62879,43,66,174,229,77,212
410677,147489,36,11,109,324,375597,130166,66,36,145,26,62,212
390309,619961,49,62,232,324,338570,798646,28,97,189,126,57,213
97974,13156,68,26,142,377,91618,19201,69,66,161,165,36,214
300867,221103,461,523,2161,1193,233366,222736,415,403,1768,1052,59,214
160814,88082,149,177,693,290,125168,104461,98,164,593,324,49,215
143463,56688,85,123,247,485,110619,63947,122,89,289,362,50,216
938516,1645382,1947,2768,10645,1646,675474,1809004,1147,1931,8291,2211,72,217
345032,425777,375,332,1977,716,280071,510106,297,310,1370,577,57,218
392686,89725,37,0,45,342,343460,111481,52,21,70,142,60,219
183354,330862,73,37,59,264,133346,359331,65,48,41,93,56,221
234876,39741,62,95,59,226,135341,35140,43,118,56,5,73,222
202700,74033,0,51,199,391,129769,67396,18,40,200,308,63,223
246781,89748,54,70,162,178,216908,110201,42,54,181,31,51,223
119544,31026,19,33,32,323,101195,39180,34,24,41,158,43,223
181495,127522,139,121,1041,774,167207,171431,126,95,873,496,46,223
110656,21715,0,37,112,288,90151,25575,2,59,84,84,42,224
97524,16031,104,198,361,546,92793,21618,106,193,509,218,37,224
670101,56770,145,70,321,202,666075,71701,141,62,244,225,59,225
93393,41507,3,52,61,284,85333,52307,36,57,67,60,37,225
152537,167475,62,23,232,294,151807,225889,79,58,172,23,43,225
416648,48363,124,55,455,192,394839,60377,83,97,279,253,56,226
596898,13973,12,0,17,358,466658,15049,64,71,66,249,74,228
591634,32820,41,135,412,407,569784,41973,59,80,355,211,59,229
113753,69386,51,12,210,508,97177,83974,45,55,267,165,41,230
178037,103944,442,171,607,597,169092,136557,292,178,446,373,45,230
546869,206997,1969,1316,2895,479,485287,247379,1570,1050,2044,730,63,231
383674,609592,29,118,41,236,322843,785869,39,78,113,7,57,231
417389,45330,85,48,257,293,370938,55271,57,38,143,101,56,232
566495,51334,125,183,312,422,553491,66660,89,143,246,254,58,233
286781,100224,0,10,74,231,215704,80107,9,58,227,134,59,233
14115863,11181314,45713,24934,52260,20057,4005935,4656167,12287,6428,15770,7959,192,234
369491,35820,12,86,411,351,354850,45401,49,79,524,297,54,234
563985,766893,26,30,0,286,486939,965617,32,49,12,48,61,235
193664,8791,9,83,206,245,187988,11588,40,50,234,191,46,236
1496914,3011306,282,193,280,331,666765,1937351,128,136,174,216,123,237
624567,1007339,14,37,180,303,523101,1291484,30,49,132,171,62,237
138491,187404,0,0,92,379,123453,203924,60,40,85,173,44,238
159866,48572,69,112,137,328,111053,36005,53,98,110,121,57,238
218258,199278,0,55,59,308,215989,269415,10,41,71,140,47,238
487642,706147,58,0,0,244,434745,929001,52,6,9,9,58,238
358869,289429,12438,7851,12039,2790,311020,358706,10723,6432,10924,3244,56,239
143728,57411,266,311,1014,575,108570,56029,204,159,710,390,50,240
180788,167600,68,10,0,364,178539,221487,63,53,0,146,45,242
94532,28842,38,123,339,265,83961,40263,40,131,189,143,38,242
288196,245562,579,709,2452,544,223926,256638,384,453,1913,706,57,243
312930,570496,0,67,185,467,225727,537657,3,78,267,287,66,243
109529,68633,230,185,1042,310,86710,72896,151,145,847,548,41,244
272493,34823,29,30,76,230,189073,32358,40,29,112,0,65,245
788659,247999,93,41,543,96,718371,276013,103,38,429,150,66,245
233169,94684,283,226,1036,1058,170935,101846,202,190,745,1225,57,245
604748,799774,33,77,138,319,524509,1021123,54,62,89,82,61,246
429872,658620,13,0,49,214,396493,858230,53,0,74,7,57,246
111184,2277,19,111,17,300,107828,4267,69,74,23,79,38,246
129159,14867,0,28,0,274,121972,19533,0,39,0,15,41,246
478711,25338,44,160,178,335,464442,31013,36,221,144,89,56,247
91198,36513,72,111,385,621,83411,49596,74,93,261,292,35,247
125102,43543,72,133,153,359,102843,54082,81,132,184,231,44,250
106013,3430,53,38,148,251,99761,7619,70,40,132,8,38,250
104999,11392,62,68,128,261,82561,14576,48,120,84,7,42,250
778987,96158,190,138,332,120,563062,81258,104,132,274,102,83,251
307911,29714,23,145,133,323,256458,32438,73,69,118,68,56,251
602122,1007374,28,35,41,348,492691,1261118,47,66,155,181,63,251
185234,51626,3,8,119,301,131859,50701,16,88,89,55,56,251
765195,66199,0,81,367,137,758886,87611,17,119,552,220,60,252
121728,161092,0,23,1,378,121178,211976,0,58,30,135,39,253
100229,8900,57,50,48,301,90306,14007,42,41,35,54,38,254
318505,371389,475,579,3839,7133,261482,459849,320,385,2923,4116,57,255
108439,27925,27,32,23,241,105197,37701,27,112,81,0,38,255
575333,36516,105,16,154,200,514684,41809,100,84,192,31,62,256
234802,353824,65,72,162,486,141011,278647,43,74,278,100,74,258
107080,299431,31,50,148,365,96705,394699,25,56,311,89,39,260
550799,66250,57,11,195,321,470516,70035,60,62,290,87,65,260
2305187,249525,491,648,2798,1108,1929140,278297,451,436,2717,1361,76,260
129056,136537,0,8,58,315,120782,172682,9,31,55,120,41,261
342220,251317,19,15,55,279,347104,326708,42,95,93,67,52,261
296761,26607,64,77,247,510,290151,35988,74,73,245,293,51,262
186625,71957,153,195,556,341,172105,94314,116,173,829,174,47,262
141650,122988,0,103,149,408,134604,165648,23,72,167,178,43,262
115968,9225,0,50,2,213,108780,11550,33,47,38,0,40,262
316406,129240,57,43,124,156,225471,115551,53,85,172,85,69,262
115938,59694,118,185,917,388,86336,61688,96,106,803,66,46,263
251484,263172,513,669,3705,459,139177,246329,240,414,2115,564,69,265
204592,133209,14,150,427,258,161968,156498,59,94,400,93,55,265
584407,4278523,59,85,108,263,380089,4770871,80,57,210,202,70,267
177393,78808,119,210,781,419,164060,102376,100,133,712,257,46,267
236003,84533,37,132,148,256,157759,96531,42,74,160,207,60,269
2366005,1526132,3649,4204,16857,2798,1073299,1214689,1653,1941,8898,2465,109,269
683649,61336,75,123,333,245,658065,76927,116,106,332,207,60,270
251665,25521,85,93,269,468,236456,33455,72,66,207,391,50,271
116663,28762,12,41,59,412,97921,35081,66,46,92,236,42,271
635972,504785,452,332,329,270,333789,506397,279,204,230,197,83,271
384353,216744,1047,649,2252,866,254078,228180,795,454,1874,727,65,272
272004,203374,4,96,67,340,262013,263742,2,85,115,114,51,272
564564,56588,52,46,549,394,545543,74161,42,92,455,173,58,272
331769,252272,0,81,58,295,319672,335143,8,72,29,90,53,273
128332,93548,29,0,0,293,109319,109610,21,13,73,12,45,273
267349,695135,506,565,1925,264,211622,871267,396,453,1731,313,56,273
408157,296202,17,41,124,270,387861,389632,31,31,103,27,56,273
1862109,736958,131,25,242,253,1257751,429574,118,23,157,132,123,273
307961,26279,73,70,406,488,297258,33657,70,69,461,463,52,274
334362,219332,37,30,42,313,334722,284008,32,49,105,128,53,276
94842,2918,0,6,207,265,91043,3538,0,73,269,22,36,277
87618,26144,245,173,784,680,83221,36917,227,162,889,516,34,277
410118,327906,22,147,1,209,401451,424933,26,99,123,33,55,277
168980,126900,41,105,91,252,141572,158072,54,102,179,14,47,277
258701,188521,29,41,161,407,254904,251350,66,84,197,250,49,278
396729,281108,0,88,25,257,390115,367524,6,77,79,7,54,278
154725,13853,9,50,79,358,114530,14006,31,54,102,108,53,281
176858,256920,201,195,912,479,149831,291497,171,163,925,262,50,284
102455,32043,17,71,8,342,86920,40451,36,69,0,132,41,284
91000,6081,0,101,29,244,84763,9131,29,67,24,19,35,284
254394,163461,328,365,1260,351,238026,214292,227,378,1309,604,50,286
107669,112501,251,277,1158,596,89622,99218,170,191,886,1001,43,286
633857,1037301,31,116,69,240,514718,1307572,31,145,187,39,64,286
135893,54072,22,117,79,226,106664,57546,28,99,77,6,47,287
1375974,245694,364,511,2608,0,890484,164616,245,216,1920,238,88,287
104112,22289,136,85,499,324,95770,29033,125,90,272,96,38,288
168213,315111,57,88,76,224,89664,158198,25,77,64,56,47,290
454605,333731,44,15,0,273,419668,409011,35,73,38,89,58,290
912945,839411,1983,1136,4884,1223,675389,841267,1432,690,3996,1414,72,290
140490,57319,64,66,620,220,117755,69068,68,81,560,62,44,292
607942,400662,87,31,403,236,383934,236939,39,94,303,30,78,292
371934,687720,0,92,27,401,328735,902719,38,78,82,104,56,297
292651,75503,211,135,446,0,251964,90997,152,101,378,103,54,297
206827,85224,301,309,1369,287,180550,104788,309,245,1293,659,49,298
902249,352969,1137,1108,6318,112,711128,356356,648,838,4151,228,75,298
480450,87091,100,143,738,564,453482,106147,64,89,637,450,58,298
151995,8657,39,0,68,301,142564,11350,31,34,109,35,43,299
181852,65332,23,77,59,227,164819,70842,38,68,99,31,46,299
614470,998813,2,0,81,244,508305,1270834,22,64,99,30,63,300
1470955,802806,8,22,90,317,1053374,725629,34,47,139,206,90,300
380712,4568723,318,484,1716,566,315525,5683940,242,369,1653,426,57,301
386273,124651,360,446,3177,566,329298,150640,272,402,2339,758,58,302
1443320,170010,181,93,224,513,1384217,212914,165,119,223,358,68,303
248787,38858,235,245,1036,584,227448,49316,210,225,1200,792,51,303
106060,6962,9,40,176,220,101085,9040,36,61,220,0,38,304
554519,60587,47,30,104,271,516139,71763,52,15,87,48,60,304
281433,213975,8,40,46,288,280445,268499,43,17,75,39,51,304
110165,10069,16,5,66,260,106753,14208,9,15,119,4,37,305
437670,171789,648,465,1124,577,436522,224708,682,295,1045,370,54,305
380996,205381,34,47,128,292,338188,250065,37,58,158,76,57,306
424315,278549,28,20,62,331,414127,369094,53,81,156,119,55,307
207017,32712,0,0,68,285,110304,25449,39,32,66,103,71,307
1160435,110440,93,118,60,399,1022839,127491,83,65,167,249,70,307
120527,36568,207,200,1048,315,101387,38551,166,160,761,327,42,307
126916,146176,24,8,79,250,119767,194525,24,36,170,11,40,307
1168706,1329619,3188,2702,16742,22548,255956,285476,640,416,3346,4686,278,308
230469,56625,82,3,0,351,203096,70866,57,30,0,196,51,308
150476,201811,83,10,85,257,145734,275873,69,2,129,19,42,308
1534113,246490,371,630,8440,738,1398330,293178,305,452,5870,807,71,308
334905,588002,54,96,22,441,282404,751158,45,45,58,326,55,309
99632,7600,14,18,75,281,85132,11207,16,45,88,50,39,310
455862,349036,841,649,3519,395,406568,427256,769,476,3210,391,58,310
265232,21705,126,156,261,435,244752,27715,152,107,282,329,50,311
377974,258927,440,635,2870,1030,294387,207237,276,347,1821,339,66,311
452898,641933,18,65,144,342,398270,840524,35,65,204,135,58,311
356240,627699,52,38,0,306,313589,819901,71,77,0,62,56,311
1396274,642367,2281,2162,9220,1889,611446,234896,764,627,3001,1300,176,312
610413,307457,807,925,5313,474,396486,301068,518,703,3885,634,76,312
343491,129098,258,265,932,608,295291,138029,260,201,654,361,56,313
600211,39779,0,8,56,468,572141,50989,36,43,64,429,59,314
621643,40381,51,76,619,399,612023,52123,48,105,599,233,59,316
817345,127395,110,116,378,584,671209,152414,146,123,292,295,66,317
284423,547656,0,1,51,237,246496,720841,23,46,91,70,53,317
220014,17430,18,20,146,525,204315,20516,44,107,271,371,48,318
148114,179831,261,203,916,443,109502,208601,209,159,537,349,50,319
166916,31748,32,52,0,295,115006,28156,35,40,11,25,54,319
369390,237030,26,0,67,314,337605,307839,44,46,112,62,55,320
631404,1140224,59,0,0,266,511291,1445298,84,11,43,29,63,320
894542,446539,110,221,424,377,601526,440676,124,136,543,312,84,321
270652,303230,22,118,0,285,121999,208697,51,81,4,166,97,321
154522,23960,481,341,1215,0,145853,24976,480,233,1030,0,43,322
1076803,90629,92,172,171,472,683996,62231,85,77,198,165,94,322
253576,22586,95,25,293,346,251838,29492,61,41,240,245,48,322
586010,98241,2093,1081,2523,18,574508,121572,1822,962,2515,698,58,323
127097,56682,167,56,140,427,112302,73207,116,45,234,269,42,324
338614,198996,384,332,2068,192,244552,212240,243,267,1397,428,64,324
518144,55801,158,145,714,1263,497652,73983,115,132,501,1308,57,325
246458,23731,69,87,354,642,235287,30984,60,105,423,302,49,327
127962,6257,24,11,94,355,119400,8160,28,32,87,142,41,327
173579,14606,13,0,153,196,165094,15617,32,71,202,0,46,328
87985,4142,0,43,76,263,83522,5981,0,90,33,0,34,330
626821,646743,2562,2172,7979,2551,273713,174898,483,399,1954,924,117,330
507674,42177,64,11,517,472,494461,53787,67,34,454,397,57,330
251191,98219,386,345,1552,143,215457,119745,337,282,1639,258,52,330
207388,56253,42,185,204,460,165318,59384,31,123,169,236,52,331
118390,20560,102,31,106,293,112492,28039,105,54,87,80,40,331
483399,65998,260,192,723,720,413196,80830,154,149,633,916,60,332
193195,73372,311,257,1553,873,162205,81294,293,187,1480,711,53,333
183090,98087,141,146,853,441,172220,107824,144,152,1058,449,47,335
138839,69167,46,66,0,368,130532,88207,54,73,0,169,43,337
580237,667745,1499,1360,6326,337,287874,479362,809,623,3196,1005,93,338
