"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
86417,84830,81,184,280,264,86425,114407,97,148,252,186,33,140
444765,321483,889,517,948,441,346648,338693,735,431,970,329,69,140
1274718,942828,178,128,7,255,961390,1088701,154,149,81,355,75,140
1971006,3067832,179,100,419,208,1369335,3393922,101,113,332,45,84,140
3431749,5567362,727,503,837,578,2008091,5363724,553,337,552,357,95,140
457653,67107,49,65,293,576,453866,89715,112,68,275,227,54,140
149805,41781,117,109,0,275,147581,56173,100,80,100,30,42,141
95493,22106,112,11,285,371,96512,30577,131,35,363,253,36,141
158847,100731,0,61,12,247,155671,136230,39,35,64,0,42,141
1356328,403322,340,77,193,431,1038938,441217,311,97,241,380,78,141
92186,42926,19,0,231,285,86563,56734,33,35,302,4,36,141
489461,120674,131,21,18,323,496834,158469,77,83,39,34,55,141
361235,248068,0,101,107,383,347575,321281,44,59,223,173,53,141
606055,79495,17,135,147,189,621644,106338,41,95,151,31,57,142
266561,116445,0,54,45,345,261129,154121,1,44,46,243,49,142
450058,81605,153,32,239,199,459726,109602,82,30,158,42,54,142
384387,68142,255,178,161,348,382256,92536,216,111,264,99,53,142
177531,51966,145,108,38,414,180143,73133,81,110,39,155,44,142
199104,45783,732,311,690,132,167840,60025,575,322,745,135,51,142
922233,123618,109,190,404,316,896961,159125,135,141,694,304,63,143
523168,97056,179,18,308,487,537133,129596,139,49,287,328,55,143
283751,153565,235,222,441,397,178004,144736,146,168,531,255,66,143
86880,17619,99,30,188,309,82126,24665,111,32,129,166,35,143
498870,97259,131,71,102,204,513421,133391,156,76,145,196,55,143
558606,293584,141,57,243,517,497618,360284,118,120,231,304,59,144
5347075,12722397,3901,1883,4001,1284,2291542,5824896,2000,966,2412,1101,161,144
330529,403995,162,97,264,211,273941,492666,135,114,164,52,59,144
475453,114242,97,197,100,115,484178,152182,81,200,67,190,55,144
626902,198929,112,149,207,309,619307,260567,112,83,150,84,58,144
443269,169735,972,550,1100,218,426780,226131,918,514,911,336,54,144
1027318,591259,228,126,340,414,911735,724578,167,105,324,301,69,144
1031977,438761,1508,802,1131,100,638340,401263,935,601,658,370,83,144
281591,66248,49,30,179,290,282447,88074,54,83,187,31,49,144
561960,71765,69,71,220,438,564523,96670,112,117,152,320,57,145
438531,81641,53,41,205,190,435986,106654,39,31,253,219,54,145
314753,90273,23,28,146,262,307592,118022,63,76,134,16,52,145
1003195,614148,1194,698,1381,333,749866,618594,972,482,993,478,77,145
4025502,5693832,9954,5324,10323,722,1880355,3861068,3896,2293,4418,1061,129,145
388203,53638,61,86,122,365,398600,71205,86,64,168,186,52,146
206318,94893,51,50,118,302,202400,122378,41,75,108,51,46,146
303649,121514,399,286,502,250,241574,149567,362,176,571,225,57,146
102506,52631,0,6,16,244,99064,72800,10,48,53,26,37,147
725417,100580,147,99,100,424,652948,120150,123,63,172,191,62,147
746562,47377,121,37,127,447,751796,60003,55,70,159,114,60,147
490748,56698,32,114,121,535,494828,74668,45,103,176,367,55,147
95169,155699,11,75,135,484,100484,222260,33,59,113,241,34,147
138255,68661,54,52,236,189,125227,90829,154,73,122,128,42,147
1559881,214729,400,163,733,672,1314109,250840,447,127,588,422,72,147
468422,75409,101,100,524,416,468994,98193,97,94,473,228,55,147
128027,34041,14,0,92,316,124251,47414,47,45,126,27,40,148
1888987,352796,354,66,437,213,1693623,411252,284,127,433,121,75,148
580050,108937,92,102,63,266,586801,137626,95,86,112,102,57,148
590890,73293,66,96,91,316,596412,96206,57,64,119,65,57,148
1651966,6946979,577,334,1264,491,1206458,7358676,440,205,743,407,85,148
535484,60185,64,55,156,188,540591,77751,94,83,138,83,56,148
