"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
219724,5525,56,114,42,281,220344,8165,67,126,36,98,47,148
718173,172667,1343,783,731,226,564551,174342,825,535,428,414,67,148
100838,147060,167,32,74,240,89612,201359,144,76,92,36,38,149
126765,17814,222,41,156,32,108018,26366,239,81,228,84,42,151
662341,57095,314,235,349,168,639780,70330,250,195,310,176,61,151
138882,15184,166,85,38,407,125766,21849,124,82,81,130,42,151
230673,483769,0,72,61,230,132639,353847,16,42,78,17,70,152
124693,89336,190,107,91,474,115492,109658,228,84,167,250,40,152
695612,354566,2876,1268,1649,285,683115,453845,2464,1161,1085,514,59,153
2908213,1235055,5724,2598,3498,595,1939716,1242662,3889,1674,2331,659,87,154
111797,18536,150,82,62,247,99284,23011,146,92,77,9,39,154
109134,22079,153,30,22,412,96371,29214,158,45,0,307,39,154
142210,11379,232,73,290,362,129673,17133,205,115,336,154,42,155
301226,10599,57,0,78,367,282002,14297,60,34,69,228,55,156
174016,42952,482,252,298,340,143421,48893,446,197,492,184,50,156
150459,32152,39,60,0,241,106064,27735,55,103,0,33,53,157
2156226,13444509,70,147,0,194,862317,9919032,50,123,95,104,130,158
112428,28995,124,140,186,331,101750,37102,99,139,161,148,40,158
393638,88518,507,277,265,212,352190,110694,486,273,476,75,56,158
3221390,833627,4161,2049,1837,681,2158659,835489,2654,1400,1560,500,92,158
216542,88573,292,195,90,454,145348,94527,239,133,297,278,61,158
151797,15156,114,70,42,295,139696,18858,82,81,121,61,44,158
125842,12116,161,113,90,188,119803,16152,172,89,59,13,40,159
391410,100806,63,3,44,332,273213,89294,42,84,57,189,71,159
782482,1034107,3,60,249,374,430745,687016,37,74,240,160,102,159
3154022,1805764,24834,11958,12616,2097,660773,694286,6523,2918,3264,1629,233,159
215651,57280,59,25,181,373,111109,38642,67,67,309,145,74,160
413386,145563,646,348,220,261,297931,151657,441,241,186,219,69,160
240219,94211,734,290,601,329,206026,112286,625,231,429,265,54,160
106823,20984,236,129,87,284,97243,25661,167,98,156,80,38,161
305935,51463,368,237,336,4,191315,41077,232,165,241,73,83,162
124376,112667,324,163,144,331,80692,122291,250,178,218,172,48,162
222672,32868,461,192,0,234,194830,37977,420,159,41,124,51,162
313775,31539,327,221,235,286,287408,38779,272,182,191,87,53,162
142845,6700,54,0,0,301,81784,5422,62,39,51,115,56,165
157026,22956,230,152,330,518,135854,28893,168,115,263,376,46,165
142749,12527,61,14,112,232,137082,15716,101,30,126,6,42,165
253741,46063,253,113,178,383,239021,60616,289,68,235,111,50,166
191422,23983,168,118,118,303,184523,31545,135,219,263,72,46,166
766012,1068455,28,107,180,153,547272,1276360,39,163,165,18,69,166
222184,52828,257,189,54,517,176666,59515,203,120,43,220,53,167
191475,44560,344,177,217,265,150214,49794,314,113,226,74,51,168
417600,129948,997,392,559,239,302018,129475,751,243,587,439,69,169
666043,174232,915,431,472,574,591536,203239,620,291,329,449,63,169
189182,34837,350,209,368,173,159052,43192,286,138,310,134,50,170
297885,54526,497,202,357,311,260513,68153,465,204,438,134,53,170
353914,130518,737,420,368,473,207018,98745,467,242,319,204,81,170
347803,737161,40,75,221,246,286965,383909,34,59,103,35,63,172
114632,18294,168,151,125,239,102444,23737,167,127,115,226,40,174
120836,40528,294,222,182,445,112708,53896,338,174,266,309,40,175
