"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
127750,132883,77,100,132,259,121542,177085,71,78,164,0,40,140
144308,125809,23,93,37,234,141538,166651,38,93,65,21,41,140
337245,55290,88,46,207,434,314505,71167,94,67,225,239,52,140
132894,47392,102,54,138,302,120242,62108,95,57,94,130,42,140
222861,40289,196,180,192,199,210039,49648,191,138,349,113,49,140
130406,33582,86,49,213,216,128484,46535,103,22,216,50,40,140
129264,24674,62,50,160,240,123316,34514,54,62,231,44,40,141
925274,291757,217,136,238,273,629514,268306,132,145,210,227,85,141
151052,42774,87,50,52,257,149264,57319,76,24,139,43,42,141
213649,122450,67,49,50,269,203224,163282,55,32,113,17,46,141
89148,9056,41,66,243,275,84024,11571,35,97,171,34,34,141
1151316,814658,1278,631,806,104,723247,655531,897,464,634,143,96,141
166504,23649,120,21,168,432,144144,31817,94,35,192,185,47,142
124871,16859,20,61,104,406,120302,21935,47,100,153,184,39,142
368134,117140,170,28,77,368,265636,118090,136,52,66,236,65,142
101575,39311,50,13,49,193,95777,51936,37,41,44,108,36,142
180558,46504,46,45,15,276,169814,60495,82,52,80,49,46,142
109377,116510,170,108,197,257,98835,152272,173,131,264,61,39,142
110983,39008,27,7,77,345,109394,52464,55,26,83,57,38,142
171800,20075,202,137,204,337,167981,19280,157,123,127,172,44,142
268144,424305,134,50,204,360,228429,553317,152,52,258,116,52,143
98480,55045,138,46,18,265,83427,69934,175,39,38,35,38,143
136629,12160,55,84,103,192,121120,14296,53,91,173,11,43,143
179198,77894,108,39,146,456,168595,100979,97,99,140,221,45,143
611460,113538,366,153,385,388,596193,139868,275,133,524,158,59,143
98115,5934,24,106,20,273,81285,6674,30,105,50,36,40,143
143564,3552,138,65,172,286,136609,5963,88,95,178,77,42,143
511078,65888,514,338,430,235,503265,85454,529,194,454,136,57,143
381659,306581,463,264,667,796,283476,285337,319,184,422,705,69,143
114499,11261,72,0,30,375,98614,13304,103,28,18,207,42,144
150434,23906,59,64,95,282,144216,32691,72,65,103,92,43,144
149846,6507,32,51,139,233,146502,9420,68,73,181,12,42,144
347050,73667,97,69,134,276,336761,92126,97,86,111,126,52,144
162880,8216,0,56,9,276,145072,10016,20,94,90,68,46,145
86536,5481,172,89,86,397,83512,7937,158,95,81,186,34,145
458426,355981,199,176,406,549,310385,365788,157,146,302,235,72,145
153564,45207,43,68,30,270,150275,59281,40,82,76,73,42,146
97380,54646,53,35,220,293,92436,73656,50,74,254,39,36,146
709228,54594,526,421,627,425,679751,67749,579,251,801,264,61,146
400506,195198,722,390,895,315,355669,239446,742,286,714,177,57,146
129465,4082,55,16,39,269,127164,6977,55,30,108,14,40,146
81473,17721,60,0,205,293,80417,26667,57,0,277,110,33,147
719736,148176,156,53,68,413,610324,163286,102,63,81,201,69,147
215105,59140,183,170,230,294,207998,79316,151,106,236,165,47,147
492797,172741,236,213,209,292,433001,210311,173,131,322,296,60,147
187079,15880,66,131,44,268,182520,21719,72,163,58,171,45,147
324583,117294,134,90,130,345,282105,120483,106,53,146,49,57,147
228078,371768,139,16,217,421,211997,505775,103,30,202,272,49,148
129247,30810,50,60,15,269,128170,43820,61,74,83,116,40,148
371864,113857,323,132,237,207,368198,150179,259,137,238,37,53,148
152857,23376,85,103,7,328,151745,32005,121,62,67,104,41,148
488102,96318,463,280,128,166,478505,126808,394,225,238,24,56,148
162482,14917,101,8,17,232,159808,18921,72,27,11,96,43,149
289080,190176,1249,652,1340,204,249318,223720,1046,500,1329,203,55,149
114443,29071,117,35,151,237,111219,34640,106,81,241,28,38,149
476566,328912,202,194,154,507,434333,428807,139,153,219,299,57,149
84227,12395,49,46,133,191,80334,16960,58,94,157,37,33,149
231501,104046,214,124,319,245,184822,127412,252,145,283,29,54,149
134590,6298,87,82,114,240,130755,9234,74,99,144,18,41,149
295367,260819,335,315,612,348,198400,250248,188,302,686,194,64,149
548231,187603,263,112,148,441,477114,204774,206,136,204,520,63,149
159185,14238,136,75,217,187,152175,18035,155,83,181,24,43,150
84724,13716,18,18,90,264,82142,17950,29,37,65,9,34,150
124410,14107,54,49,51,336,118685,17644,32,45,30,86,40,150
207316,246611,1707,928,1809,460,138389,147804,555,366,731,483,49,150
