"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
181840,32150,52,114,225,148,176436,44023,43,83,313,57,45,142
373462,97040,70,69,459,274,352861,125854,102,60,480,192,54,142
140275,12775,54,42,131,261,134982,17184,38,86,136,28,42,142
560288,4457459,641,1316,5691,468,398729,4776891,502,774,4964,966,70,142
139425,0,78,44,169,247,135325,5316,64,45,213,118,42,142
138561,58878,89,134,173,231,133907,81317,116,71,238,116,41,142
132505,7698,75,108,140,282,129467,10051,110,74,171,69,40,142
135850,15608,65,21,233,87,134839,21775,71,58,327,47,40,143
126908,26023,27,65,232,402,122079,37027,75,55,183,353,40,143
151746,46354,45,141,148,393,148964,63458,75,120,151,136,42,143
507815,121840,101,206,2660,482,484348,154661,71,205,2276,529,58,144
147386,6965,117,128,193,282,142250,8726,75,173,181,83,41,144
142267,6866,127,177,494,203,137624,9345,164,112,291,109,41,144
116643,22770,81,146,192,483,111300,29665,94,146,276,319,39,145
824799,352516,279,485,4849,755,748721,438099,222,302,4895,514,64,145
180157,29065,76,103,238,280,172946,38095,149,112,195,54,44,146
658207,67310,120,11,291,345,630615,82522,148,28,324,149,60,146
171023,43679,52,12,291,250,170621,59072,77,58,241,36,43,146
577244,150556,222,154,1034,696,410549,173098,172,116,824,464,71,146
182921,17679,79,59,66,222,176866,24468,95,57,89,61,45,146
141368,29885,63,18,162,476,138322,38399,80,35,160,147,41,146
163747,19940,89,130,0,350,157739,26124,64,91,10,289,43,146
157173,43384,66,92,135,426,154463,59245,96,71,121,262,43,147
126817,3529,125,110,213,278,120914,6141,153,75,352,16,41,147
144652,54714,107,83,118,315,137781,72820,115,56,107,137,42,147
183488,18011,87,72,72,191,179485,23378,65,57,132,90,44,147
156924,31338,105,98,135,178,150351,41862,96,69,243,103,43,148
150501,7937,85,68,80,283,144716,10197,107,81,121,47,42,148
156628,10473,37,16,102,374,152737,13223,18,44,151,230,42,148
138227,18865,76,150,192,213,131134,26262,77,87,377,115,42,148
149623,8093,64,123,145,309,143199,9546,47,156,267,82,43,148
587327,397617,170,273,2063,379,477863,459674,182,178,2407,559,63,149
128497,11680,61,13,158,274,124844,15620,56,30,217,84,40,149
178680,18174,100,50,202,296,173744,26711,121,61,232,131,45,150
141992,42690,26,84,369,521,125985,54352,58,132,397,418,43,150
168832,49991,75,105,46,275,165964,67197,30,69,82,145,43,150
140229,5441,90,43,44,220,136139,7243,98,24,91,30,41,150
151635,15299,48,165,162,254,147850,22214,31,171,235,44,43,150
159473,14281,107,3,85,261,155242,18728,68,29,158,54,43,151
542457,51356,82,98,457,0,521745,67102,60,86,341,76,58,151
525855,75936,79,114,643,415,492246,94394,68,127,354,160,59,151
155016,8636,63,0,8,339,148079,9639,70,17,10,173,43,151
151751,7639,37,39,20,431,144221,11343,48,75,130,156,43,151
161297,9687,58,4,114,212,152798,12665,67,83,201,285,44,151
171914,22204,39,88,120,241,167278,29733,46,73,82,0,43,151
174899,23920,42,116,236,92,166802,30922,30,71,172,13,44,151
171746,18505,54,72,66,322,166582,26055,93,48,130,77,44,152
154010,12718,95,80,97,74,148401,17317,79,113,130,0,42,152
156468,25151,71,98,150,153,151456,33660,71,79,204,72,42,152
289192,1078561,433,400,2548,422,260436,1363530,363,406,2422,655,52,152
154259,9596,60,97,242,361,151541,12127,49,72,314,271,42,153
133255,39830,91,34,269,235,125940,55232,114,40,462,25,41,153
176823,16878,84,57,177,237,169432,21327,83,70,140,59,45,153
109297,4593,78,92,314,172,106751,6336,64,89,454,16,37,153
167705,18856,52,114,262,367,166737,24695,92,111,308,142,43,154
135071,13732,112,55,141,477,132329,17744,123,30,122,331,40,154
326259,209872,102,149,1287,70,294485,259830,69,102,816,113,54,154
1611842,596516,402,727,7313,418,1335256,703931,420,577,5798,1078,73,154
143577,8703,81,65,126,231,136720,12116,64,34,146,34,42,155
178882,32207,90,97,100,372,171754,42258,85,68,112,256,45,155
167084,14044,24,39,148,395,159085,17676,40,96,219,372,44,156
166724,19414,116,59,278,223,162853,25996,94,81,222,0,43,156
125699,9078,70,108,79,346,123581,12379,48,68,151,257,39,156
146483,3555,117,87,231,434,139973,5896,106,91,207,102,42,156
138782,8118,137,161,134,350,134713,10410,125,124,131,167,41,158
160930,23454,71,17,325,319,157872,31278,46,19,241,117,43,158
151807,10345,65,42,95,233,145352,11389,49,56,141,14,42,158
154814,30190,111,52,257,291,152468,41068,134,52,380,198,43,159
177242,27359,96,0,226,346,173714,38537,112,21,231,104,45,159
257079,32513,90,64,799,268,240482,39714,92,62,795,225,51,159
641505,224031,42,70,579,615,619385,275480,69,86,610,455,59,159
126513,35272,110,211,500,163,119391,45462,77,129,594,196,40,159
147376,9609,82,2,0,470,139863,12709,113,39,8,362,42,159
139247,63293,75,38,94,233,135140,86259,68,54,110,13,41,159
170663,12770,61,43,190,233,169359,17134,119,76,239,34,43,159
133346,21867,69,93,47,294,127447,28462,74,64,89,183,41,159
141509,10243,38,82,67,492,132991,15195,71,50,134,258,42,160
151588,600232,91,135,510,361,136300,821524,96,98,644,287,44,160
164701,22204,134,64,28,267,161622,30115,78,82,39,13,43,160
158538,33091,55,48,81,370,154063,44020,57,34,101,187,43,160
135412,56073,55,138,112,378,127931,75133,112,81,46,94,41,160
145633,4250,63,54,108,313,137315,5515,116,122,110,72,42,160
173167,17028,48,106,223,138,169621,23374,63,71,257,54,44,161
105597,9674,70,0,96,462,102014,13235,74,0,69,252,37,162
137805,3636,95,39,124,317,134184,5841,68,90,197,277,40,162
148099,12762,42,47,55,149,141822,16907,27,74,39,33,42,162
149843,70605,94,145,306,358,144033,96702,116,134,227,103,42,162
202205,8935,117,120,252,302,194983,11459,162,113,318,152,46,162
119793,8610,71,125,238,324,115219,11560,69,132,264,142,39,163
163654,16602,101,29,102,392,155188,20824,75,25,162,211,44,163
400925,311186,272,270,947,646,287587,379318,200,249,879,547,64,163
101190,7235,101,75,16,269,97544,8885,93,55,45,41,37,164
140847,3960,49,105,126,265,132318,4832,74,57,95,45,42,164
158776,35749,107,107,85,452,155263,47102,89,155,138,216,43,164
90811,50954,137,23,127,324,89876,71984,113,29,231,163,35,165
156808,37675,126,52,348,169,155514,50437,131,52,369,129,42,165
151311,18930,73,119,31,184,146787,25506,76,113,90,9,43,166
152523,8925,96,60,204,389,147972,12197,82,62,169,165,43,166
164591,23610,55,82,78,204,158086,31582,64,60,101,45,44,166
145432,9624,91,102,215,269,141633,12563,77,76,147,41,41,166
