"FSC-A","SSC-A","FL1-A","FL2-A","FL3-A","FL4-A","FSC-H","SSC-H","FL1-H","FL2-H","FL3-H","FL4-H","Width","Time"
341452,112769,1347,698,1059,162,323192,143004,1297,609,1193,338,53,143
235166,49980,752,358,531,296,235073,66912,618,264,549,132,47,143
189960,27579,452,197,245,390,176743,34637,347,148,292,266,46,144
1048736,739248,7734,4069,5143,419,987296,929242,6538,3302,4324,1508,64,144
203350,24662,630,413,797,355,201743,31429,567,363,719,238,46,145
320677,180093,1198,575,504,143,225108,183050,690,370,432,374,65,145
138501,23199,255,240,165,182,137200,29707,173,284,180,228,40,145
2446623,1363565,21736,11571,15841,1127,2057040,1429040,16633,8579,12507,1332,79,146
1678659,2372277,325,221,242,1162,1202428,2396281,256,155,343,1064,87,146
212201,17830,333,185,403,368,205185,30355,301,175,334,270,48,146
175653,52001,0,0,124,229,161861,69734,37,7,305,7,45,146
820849,654850,12578,6551,7383,2591,657864,734393,9875,5017,7007,1368,71,146
834174,260934,2308,1163,1721,0,809386,326336,1766,1143,1484,229,64,146
2220641,1601215,26057,12705,16457,3121,1581272,1767437,20733,9681,12307,3085,81,146
514125,190343,959,538,954,437,456157,198020,614,288,614,372,61,147
114256,38267,392,281,586,613,110438,52574,279,246,620,341,39,147
281855,231308,1337,735,784,195,184537,218645,877,498,904,223,66,147
220153,15157,586,241,487,371,216934,19109,570,199,418,188,47,147
762600,291025,1441,714,1048,499,699967,333901,1339,671,570,480,65,147
1332032,748715,8509,3692,5761,726,989284,778103,5935,2503,4810,693,78,148
2190188,1623269,11195,5549,8235,2175,1049879,1180846,4795,2401,3171,1379,108,148
348530,159044,917,410,594,313,305088,186749,724,310,626,192,57,148
738873,143560,3743,2073,3147,363,708959,176052,3300,1876,3230,829,61,148
2016702,674182,15167,7271,9916,1574,1276686,641006,9737,4323,5346,1440,91,148
862210,267434,3420,1600,2271,309,828489,340440,3130,1382,1852,262,63,149
1894664,831983,5496,2516,3002,1219,1683853,1005180,4103,2090,2798,1199,76,150
190408,23140,540,276,368,0,182843,29362,408,197,214,80,46,150
215628,16446,567,245,545,433,206662,22849,483,223,612,375,46,150
162528,26973,0,17,28,250,143110,30836,28,63,39,37,47,150
743205,156552,1903,858,1254,323,746248,210389,1581,827,1499,420,60,150
128605,18868,13,98,115,341,125079,25266,40,87,84,95,41,151
98225,30628,287,212,283,276,95609,41455,295,175,233,42,36,151
1278832,382643,10358,5442,7510,1133,1067548,428684,7430,3986,5193,1529,74,151
502134,101270,928,526,661,282,497855,127413,963,455,467,150,56,151
121881,23284,509,393,682,239,119732,34465,420,272,517,94,39,152
176440,219252,1116,510,865,804,102105,170519,570,238,572,757,68,152
155520,48873,544,217,502,236,142032,65061,461,218,447,243,44,152
130962,28152,21,0,140,294,99405,28183,37,96,166,20,47,152
1662135,30009,0,0,150,210,1065719,25488,40,31,158,51,109,152
6679755,2830227,39435,20990,26916,2748,4091661,2509517,24474,12536,14549,1766,110,153
1980094,923844,9172,5280,7661,2198,1208284,811177,5772,3316,5258,1646,88,153
324258,107028,482,347,570,462,289657,130796,358,247,436,324,54,153
226126,44293,619,428,855,304,221081,60296,541,359,922,229,47,153
109602,27969,4,9,0,147,80012,25869,19,57,0,42,43,153
924847,242773,3142,1637,1565,274,829368,280570,2428,1408,1427,389,67,153
152350,78431,366,281,276,284,143524,105587,378,263,172,149,43,153
83211,21643,287,243,170,502,80987,29713,195,165,221,245,33,153
636022,114009,1311,477,788,273,612725,146383,1020,417,727,217,60,153
87998,4356,52,0,0,355,85971,6411,47,0,32,184,34,154
589986,526653,8193,3808,5696,479,506508,619880,6297,2914,4441,548,65,154
245337,78774,824,497,545,511,191766,59346,607,290,329,209,54,155
1987193,398358,6601,2851,4229,1573,1706375,468562,5111,2248,3607,1302,75,155
97960,18936,40,0,131,340,80611,21740,95,42,128,140,39,155
189521,28211,491,212,633,649,177089,36368,435,144,447,461,47,155
467228,108240,2240,1110,1705,449,424688,133272,1898,959,1663,362,58,155
281443,136399,2702,1351,1929,209,264086,174966,1939,1121,2329,154,52,155
108185,18388,245,200,281,530,98168,24477,261,227,223,286,38,155
432885,76123,1254,568,1236,120,411378,100524,900,463,952,236,55,156
846177,475739,5612,2361,3639,332,768953,588832,4729,1866,3180,414,66,156
122450,70644,462,275,305,468,98079,80153,439,282,490,309,43,156
800265,86936,2208,1108,1421,559,800310,108687,2067,982,1578,639,61,157
446681,244800,4131,1937,3262,1024,396434,289845,3439,1487,3186,1347,59,157
645089,121416,2358,1188,1402,544,603087,154052,1942,832,1233,556,61,157
194065,34311,516,350,541,237,185136,46837,478,243,355,156,45,158
510826,53775,1285,726,992,723,510279,69950,1164,722,1309,617,57,158
495343,84214,33,53,0,260,487039,106803,38,34,0,38,57,158
91898,11551,200,88,350,176,89618,17641,195,66,454,89,34,158
288636,99989,658,316,548,716,260558,128407,566,259,447,950,52,159
529765,48816,1967,977,1455,783,526811,62921,1691,759,1622,356,58,159
1798531,838526,14747,7680,8962,1746,1327233,873460,10456,5388,7015,1492,81,159
814103,132630,3036,1355,1399,49,805675,166664,2865,1206,913,573,62,160
310879,112014,309,192,337,406,284094,143161,300,190,361,140,54,160
2223393,1139708,15695,8148,10902,1154,1846106,1322780,12201,6289,8966,1538,77,160
356673,51371,166,72,9,313,353576,67450,116,89,15,91,52,161
210563,41428,575,272,429,151,197556,53966,613,251,304,195,48,161
247245,17857,1016,515,867,900,231866,25135,1040,493,866,493,49,161
102227,9859,265,144,174,409,97224,13912,333,116,256,311,37,161
275661,65357,408,333,336,201,252470,85481,369,314,264,153,52,161
276798,123329,5390,2256,3004,133,237747,156189,4478,1890,2661,599,53,161
312313,67551,12,75,179,260,272135,71461,68,70,153,57,59,162
346358,112948,7073,3348,4560,823,313506,133393,5551,2879,4036,1508,55,162
372607,270404,628,482,501,274,219912,219670,366,218,328,202,79,163
552146,213592,2735,1341,1499,895,485501,271813,2295,1091,1317,460,61,163
1942456,2093514,35861,17337,22759,2923,872754,1572430,19628,9552,12728,2575,113,164
636636,95851,2345,1084,1885,246,600543,110349,1784,913,1984,303,60,164
180845,20858,736,413,530,265,177159,27310,683,361,470,194,44,164
2400152,707214,12913,7104,8533,1662,1809076,588431,7535,4196,5238,902,90,165
321232,37666,421,306,416,150,318566,51340,367,256,411,193,52,165
966331,204341,3110,1570,2264,611,826705,250460,2545,1173,1572,733,69,165
125147,26416,163,94,161,336,109525,33770,128,60,111,173,43,165
169627,47500,27,100,81,231,164054,63533,55,47,127,6,44,165
4628722,2276688,25055,11262,16892,3500,1765858,1222153,8897,3957,5739,1700,130,165
96196,44296,195,104,185,199,87243,50922,173,97,181,177,37,166
632034,97876,1401,861,1015,184,623631,126340,1158,692,1107,268,59,166
306459,59392,59,26,0,339,199383,49723,51,62,7,126,70,166
